################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.5776009462008282E+00 a       419     0    28     1    14
  1.6179535210200504E+00 a       420     0    28     1    15
 -2.3015239757939714E+00 a       421     0    29     1     1
 -5.9586733656660218E-01 a       422     0    29     1     2
  2.5725633528142096E+00 a       423     0    29     1     3
  1.1567144854681571E-01 a       424     0    29     1     4
 -8.2978808008182945E+00 a       425     0    29     1     5
  1.1205461011365236E+01 a       426     0    29     1     6
 -1.7961134372651461E+01 a       427     0    29     1     7
 -3.4468990582495329E+00 a       428     0    29     1     8
 -1.6568146003215012E+00 a       429     0    29     1     9
 -1.4817938980871526E-01 a       430     0    29     1    10
  3.9863740292974015E+00 a       431     0    29     1    11
 -7.1947093347152364E+00 a       432     0    29     1    12
 -4.1883631727129522E+00 a       433     0    29     1    13
  7.5595018694692158E+00 a       434     0    29     1    14
  5.1302678582283523E-01 a       435     0    29     1    15
  3.2900776710805957E+00 a       436     0    30     1     1
 -3.3449536739681274E+00 a       437     0    30     1     2
 -8.3460201682050936E+00 a       438     0    30     1     3
 -2.5175553903482917E+00 a       439     0    30     1     4
 -1.8044963212080600E+00 a       440     0    30     1     5
 -1.2380980390584748E+01 a       441     0    30     1     6
 -3.1961651595471141E-01 a       442     0    30     1     7
 -4.0909938795065290E+00 a       443     0    30     1     8
  5.9478649729547284E+00 a       444     0    30     1     9
  7.5092151483359049E-01 a       445     0    30     1    10
  9.8807577761138388E-01 a       446     0    30     1    11
  8.7735538917990263E-01 a       447     0    30     1    12
  1.0888788911810723E+01 a       448     0    30     1    13
  1.3264528733925909E+01 a       449     0    30     1    14
  2.1777269002187025E+00 a       450     0    30     1    15
 -1.1288844954847608E+01 a       451     0    31     1     1
  1.3519738284898204E+00 a       452     0    31     1     2
  2.7231687865513661E+00 a       453     0    31     1     3
  2.9345926086686291E+00 a       454     0    31     1     4
 -5.1316039624640597E+00 a       455     0    31     1     5
  1.0121592493604833E+01 a       456     0    31     1     6
  3.0433516984353948E+00 a       457     0    31     1     7
 -2.5468013295965433E+00 a       458     0    31     1     8
 -6.0127526101335382E+00 a       459     0    31     1     9
  2.5968951591011642E+00 a       460     0    31     1    10
  7.2733709239184807E-01 a       461     0    31     1    11
 -7.2706439236604608E+00 a       462     0    31     1    12
  3.2054823412427118E+00 a       463     0    31     1    13
  2.1589731459678174E+00 a       464     0    31     1    14
  1.9759503273955497E+00 a       465     0    31     1    15
 -1.1887574972596429E+01 a       466     0    32     1     1
 -5.7657407398276019E+00 a       467     0    32     1     2
 -1.7939183993543718E+01 a       468     0    32     1     3
