################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.9732831913638830E-01 a       226     0    16     1     1
 -1.6526990170965772E-01 a       227     0    16     1     2
  2.3348624364430212E-01 a       228     0    16     1     3
  1.0190782428063021E-02 a       229     0    16     1     4
 -1.9606919796280031E-01 a       230     0    16     1     5
  2.5758265693991306E-01 a       231     0    16     1     6
  2.4984033144459963E-01 a       232     0    16     1     7
 -1.3325017540376471E-01 a       233     0    16     1     8
 -3.2945682482121147E-01 a       234     0    16     1     9
 -2.3135039750066004E-03 a       235     0    16     1    10
 -1.3913093003111984E-01 a       236     0    16     1    11
  7.1041249582626961E-02 a       237     0    16     1    12
 -1.9059156142304470E-01 a       238     0    16     1    13
 -2.3894576037233076E-01 a       239     0    16     1    14
  1.6649969890745003E-01 a       240     0    16     1    15
  1.3993730498685828E-02 a       241     0    17     1     1
 -2.4803163344860452E-01 a       242     0    17     1     2
 -2.9495936709039383E-01 a       243     0    17     1     3
  3.3066684472207719E-01 a       244     0    17     1     4
 -1.4419126142048133E-01 a       245     0    17     1     5
 -2.4976246892781109E-01 a       246     0    17     1     6
  5.9393711289056107E-02 a       247     0    17     1     7
  2.0778767287313027E-01 a       248     0    17     1     8
 -2.1448803624286367E-01 a       249     0    17     1     9
 -5.5435774985288948E-02 a       250     0    17     1    10
 -4.6346658360009375E-02 a       251     0    17     1    11
 -2.8180776180206080E-01 a       252     0    17     1    12
  1.0124459203573200E-01 a       253     0    17     1    13
 -2.7902813190407261E-01 a       254     0    17     1    14
  3.1869674458993767E-02 a       255     0    17     1    15
  3.8872454765536094E-02 a       256     0    18     1     1
  8.2091097016025821E-02 a       257     0    18     1     2
  1.8765738975711480E-01 a       258     0    18     1     3
  2.0058416794956166E-01 a       259     0    18     1     4
  1.6595363341867786E-01 a       260     0    18     1     5
  1.3503751962259225E-01 a       261     0    18     1     6
 -8.3073115560538258E-02 a       262     0    18     1     7
 -1.9222455122622831E-01 a       263     0    18     1     8
  1.3206798026392103E-01 a       264     0    18     1     9
  7.5576280187681213E-02 a       265     0    18     1    10
 -1.9402218894371409E-01 a       266     0    18     1    11
 -1.6094318541466804E-01 a       267     0    18     1    12
 -1.7415960203154904E-01 a       268     0    18     1    13
  1.6556139279293494E-01 a       269     0    18     1    14
 -6.0535594927873297E-02 a       270     0    18     1    15
 -1.1404588995531227E-01 a       271     0    19     1     1
 -2.3863340235247353E-02 a       272     0    19     1     2
 -2.9809888417132200E-02 a       273     0    19     1     3
  1.1038583841376824E-01 a       274     0    19     1     4
 -2.6320096229904377E-01 a       275     0    19     1     5
  2.2848161478515172E-01 a       276     0    19     1     6
  2.6060973751107652E-01 a       277     0    19     1     7
 -2.5896988705993640E-01 a       278     0    19     1     8
  2.5796173449595466E-01 a       279     0    19     1     9
 -1.2463741879111370E-01 a       280     0    19     1    10
 -9.9029068826106154E-02 a       281     0    19     1    11
  2.9367269841576338E-01 a       282     0    19     1    12
 -1.1213700810583130E-01 a       283     0    19     1    13
 -9.5933272147243523E-02 a       284     0    19     1    14
 -2.9747191717191884E-01 a       285     0    19     1    15
  1.8162449748578333E-01 a       286     0    20     1     1
  2.8600277724665046E-01 a       287     0    20     1     2
 -1.1737471098266040E-01 a       288     0    20     1     3
 -1.3344010114700816E-01 a       289     0    20     1     4
 -2.4160355487696489E-01 a       290     0    20     1     5
 -2.5133796310987999E-01 a       291     0    20     1     6
  2.8448211200511003E-01 a       292     0    20     1     7
  1.6575877641053544E-01 a       293     0    20     1     8
  7.3847714075895243E-02 a       294     0    20     1     9
 -2.5693598134851670E-03 a       295     0    20     1    10
 -5.4826600524637413E-02 a       296     0    20     1    11
  2.1409005983183715E-01 a       297     0    20     1    12
  2.1174755528724945E-01 a       298     0    20     1    13
  2.6482868940322729E-01 a       299     0    20     1    14
  1.8464857323922701E-01 a       300     0    20     1    15
 -9.0134591926021468E-02 a       301     0    21     1     1
 -8.6359145655515474E-02 a       302     0    21     1     2
 -7.4774045147827817E-02 a       303     0    21     1     3
  6.7490331896682687E-02 a       304     0    21     1     4
  5.9896463358032781E-02 a       305     0    21     1     5
  3.0805164019370407E-01 a       306     0    21     1     6
 -2.1798181751532320E-01 a       307     0    21     1     7
  2.2272281944187181E-02 a       308     0    21     1     8
  1.0635845142312954E-01 a       309     0    21     1     9
 -1.9318291936223328E-01 a       310     0    21     1    10
  1.8130037231446958E-01 a       311     0    21     1    11
 -2.4675893505036181E-01 a       312     0    21     1    12
  1.7427766028196298E-01 a       313     0    21     1    13
  4.2781042116969065E-02 a       314     0    21     1    14
 -3.0824821128562568E-01 a       315     0    21     1    15
  2.4938016049242503E-01 a       316     0    22     1     1
  2.5216073961909413E-01 a       317     0    22     1     2
  5.1436721733132268E-02 a       318     0    22     1     3
  4.7830078790701967E-02 a       319     0    22     1     4
 -1.8472251916754995E-01 a       320     0    22     1     5
  1.6819240573919461E-01 a       321     0    22     1     6
  3.8259102212578097E-02 a       322     0    22     1     7
  3.9561339608409872E-02 a       323     0    22     1     8
  1.2691444675831236E-02 a       324     0    22     1     9
 -2.3507102114664941E-01 a       325     0    22     1    10
 -2.9938216358776557E-02 a       326     0    22     1    11
  1.3213653721345460E-02 a       327     0    22     1    12
 -5.7021300468142841E-02 a       328     0    22     1    13
  1.7208115247886838E-01 a       329     0    22     1    14
  8.6445039476621452E-02 a       330     0    22     1    15
  1.0445209345013420E-01 a       331     0    23     1     1
 -7.5657849571475269E-02 a       332     0    23     1     2
  1.5079837035113097E-01 a       333     0    23     1     3
 -2.9758672772644879E-01 a       334     0    23     1     4
  1.9507850890540291E-02 a       335     0    23     1     5
  1.7303985722763443E-01 a       336     0    23     1     6
  2.1455974685736057E-01 a       337     0    23     1     7
 -3.0520451710632179E-01 a       338     0    23     1     8
  3.1948734049634407E-02 a       339     0    23     1     9
 -1.1035448188243155E-01 a       340     0    23     1    10
 -6.3902193427508566E-02 a       341     0    23     1    11
  1.8563536728723742E-01 a       342     0    23     1    12
  3.0916001892255485E-01 a       343     0    23     1    13
 -3.0808849194297361E-01 a       344     0    23     1    14
 -1.4624105944127111E-01 a       345     0    23     1    15
 -1.1250163922700990E-01 a       346     0    24     1     1
  2.1713778042571055E-01 a       347     0    24     1     2
  2.7235521070516833E-01 a       348     0    24     1     3
  1.7036982318708896E-01 a       349     0    24     1     4
 -2.0557281330987381E-01 a       350     0    24     1     5
 -2.3823740657454912E-01 a       351     0    24     1     6
 -1.2807329094178105E-01 a       352     0    24     1     7
  2.8236949618770140E-02 a       353     0    24     1     8
  2.7941184046615619E-01 a       354     0    24     1     9
 -2.3178787404945686E-01 a       355     0    24     1    10
  2.5984203275131407E-01 a       356     0    24     1    11
  2.0857881373972814E-01 a       357     0    24     1    12
  5.7831429668980264E-02 a       358     0    24     1    13
  1.2772613521122283E-02 a       359     0    24     1    14
  2.6809761832911339E-01 a       360     0    24     1    15
 -8.3315346913244062E-02 a       361     0    25     1     1
  3.2444735822469428E-02 a       362     0    25     1     2
  1.2033596051730565E-01 a       363     0    25     1     3
  2.0202821886109795E-01 a       364     0    25     1     4
  3.0249264879040449E-01 a       365     0    25     1     5
 -9.2420523415412362E-02 a       366     0    25     1     6
  2.5133415472840159E-01 a       367     0    25     1     7
  4.4103108613227247E-03 a       368     0    25     1     8
 -2.4502588528627020E-01 a       369     0    25     1     9
 -2.2749723163463456E-01 a       370     0    25     1    10
  1.1082497548993053E-01 a       371     0    25     1    11
 -4.3740433066614119E-02 a       372     0    25     1    12
 -2.3191707168223316E-01 a       373     0    25     1    13
 -4.9963040667499167E-02 a       374     0    25     1    14
 -1.9001657884753553E-02 a       375     0    25     1    15
 -2.1211685284079625E-02 a       376     0    26     1     1
  2.8563659474005809E-01 a       377     0    26     1     2
 -1.0344923382893102E-01 a       378     0    26     1     3
  1.2042064929195116E-01 a       379     0    26     1     4
 -1.9029950345645241E-01 a       380     0    26     1     5
 -2.1600384121956009E-01 a       381     0    26     1     6
  2.0698648029826461E-02 a       382     0    26     1     7
  2.6935210504407964E-01 a       383     0    26     1     8
  2.9017973171791167E-01 a       384     0    26     1     9
  1.1302471874819460E-01 a       385     0    26     1    10
  2.7042851794239176E-01 a       386     0    26     1    11
  2.3303569088013715E-01 a       387     0    26     1    12
  2.9454399666985381E-01 a       388     0    26     1    13
  2.8229852639228525E-01 a       389     0    26     1    14
 -2.9437291969247572E-02 a       390     0    26     1    15
  8.2279387076384228E-02 a       391     0    27     1     1
 -5.1780170119496802E-02 a       392     0    27     1     2
 -2.2396849798312260E-01 a       393     0    27     1     3
  1.3565240411323951E-01 a       394     0    27     1     4
 -4.4345944612302144E-04 a       395     0    27     1     5
  1.2761449199230598E-01 a       396     0    27     1     6
  4.2853697354190950E-02 a       397     0    27     1     7
 -1.9219527408934570E-01 a       398     0    27     1     8
  1.5051589165791806E-02 a       399     0    27     1     9
 -1.0505347017943570E-01 a       400     0    27     1    10
 -1.7437601311375719E-01 a       401     0    27     1    11
  2.2626405507773270E-01 a       402     0    27     1    12
  1.5192191566644791E-02 a       403     0    27     1    13
  7.1932544686869632E-02 a       404     0    27     1    14
 -2.3238804103745800E-01 a       405     0    27     1    15
 -7.9962196232269203E-02 a       406     0    28     1     1
  2.2809180932635759E-01 a       407     0    28     1     2
 -4.9750315238348561E-03 a       408     0    28     1     3
  2.5761230773255938E-02 a       409     0    28     1     4
  2.8529062110115483E-01 a       410     0    28     1     5
 -1.8021946928546204E-01 a       411     0    28     1     6
 -3.3065825035435820E-01 a       412     0    28     1     7
  2.2774529537245794E-01 a       413     0    28     1     8
  2.0052147024680708E-02 a       414     0    28     1     9
 -1.9265738485587250E-01 a       415     0    28     1    10
 -2.7944308286215719E-01 a       416     0    28     1    11
 -4.2571988756814151E-02 a       417     0    28     1    12
 -1.0717293930274663E-01 a       418     0    28     1    13
 -1.3933030738115570E-01 a       419     0    28     1    14
 -2.9285062307047827E-01 a       420     0    28     1    15
  7.7528049892011688E-02 a       421     0    29     1     1
 -8.5861291011970653E-02 a       422     0    29     1     2
  4.5259367954449611E-02 a       423     0    29     1     3
  3.4570437641962687E-02 a       424     0    29     1     4
 -2.4587082226442758E-01 a       425     0    29     1     5
  4.5756116853190976E-02 a       426     0    29     1     6
 -1.2970292184297441E-01 a       427     0    29     1     7
 -2.7123680667018844E-02 a       428     0    29     1     8
 -1.8043816623542797E-01 a       429     0    29     1     9
  2.9718365984461845E-02 a       430     0    29     1    10
  2.0026114373446088E-01 a       431     0    29     1    11
  4.8989189256110406E-02 a       432     0    29     1    12
 -2.4278660440427539E-02 a       433     0    29     1    13
 -2.7253267824977856E-01 a       434     0    29     1    14
  4.3065088884210748E-02 a       435     0    29     1    15
  7.4291166771367129E-02 a       436     0    30     1     1
  9.2556923068794802E-02 a       437     0    30     1     2
 -2.8113986553885559E-02 a       438     0    30     1     3
 -1.3648037682870751E-01 a       439     0    30     1     4
  3.1860076278908210E-02 a       440     0    30     1     5
  5.1026374873176246E-02 a       441     0    30     1     6
  3.8046600179921015E-02 a       442     0    30     1     7
 -2.2597917731908571E-01 a       443     0    30     1     8
 -3.8340073435613985E-02 a       444     0    30     1     9
 -7.0303176600579456E-02 a       445     0    30     1    10
  1.5606433849701667E-01 a       446     0    30     1    11
 -6.6979220257120664E-02 a       447     0    30     1    12
  1.1209258642261223E-01 a       448     0    30     1    13
  1.1598357377888148E-01 a       449     0    30     1    14
 -1.4142088453826793E-01 a       450     0    30     1    15
 -1.5246132883194298E-02 a       451     0    31     1     1
  2.3224749137777691E-02 a       452     0    31     1     2
  2.4763107245593591E-01 a       453     0    31     1     3
  1.1488811105517295E-01 a       454     0    31     1     4
 -2.4744065763976913E-01 a       455     0    31     1     5
  2.5366776943747199E-01 a       456     0    31     1     6
 -1.3664624720928498E-01 a       457     0    31     1     7
 -5.4818103857886109E-02 a       458     0    31     1     8
