2 70   2.3921171589308074E-01   2.0523714745462089E+00   7.9425290913431823E-01   1.6067416835029991E-01
2 71   4.6710923746293542E-02   4.2316470634574171E-01   2.0523307060319063E-01   3.8942606629718879E-02
2 72   4.9655441746232531E-01   1.3767220086032006E+00   9.5338427409370352E-01   9.3778381815895845E-02
2 73   2.3369728106270066E-01   1.8429386332945565E+00   6.9603188275788397E-01   1.4664102129574205E-01
2 74   2.2734084767759843E-02   2.8265963425835494E-01   1.4807411212225852E-01   2.9206148478463520E-02
2 75   2.5791110295598751E-01   6.9589534093193428E-01   4.8130715086863046E-01   4.4476605509404819E-02
2 76   1.0873934404146940E-01   1.0271261267762066E+00   3.9806172203899443E-01   7.9770912692545992E-02
2 77   1.7290682754420167E-02   1.6151513178003704E-01   6.8797589103624560E-02   1.3393928011350593E-02
2 78   2.3119069351649962E-01   6.7239868657228929E-01   4.6513665926687370E-01   4.7720412765381894E-02
2 79   1.0312773631378538E-01   8.1770719580816353E-01   3.0182294201783250E-01   6.5518415596597920E-02
2 80   8.2625164988800719E-03   1.4029900583091243E-01   5.3455185810336266E-02   1.4166513627766752E-02
2 81   8.4615336422153326E-02   2.9800310239676092E-01   1.9021402752636957E-01   2.3265895281924572E-02
2 82   3.9292333331568813E-02   4.1710846439589355E-01   1.5966868600203954E-01   3.2666995141007342E-02
2 83   2.7197953830590486E-03   3.5091639465408157E-02   9.8061022878125730E-03   2.9057235783813192E-03
2 84   7.7522676344217820E-02   2.4053964791689980E-01   1.6233964666371187E-01   1.7712650473798278E-02
2 85   2.6327849524991776E-02   2.1866419740224102E-01   7.8003634489267518E-02   1.7617581935532228E-02
2 86   1.8713952761703453E-02   3.3542836989866631E-01   1.6194310700134779E-01   3.6379152906602506E-02
2 87   2.3438980452270777E-01   7.3755099587031459E-01   5.0127736401858902E-01   5.2633224082123599E-02
2 88   9.1560108530238438E-02   1.1923837654974487E+00   3.8569868058451862E-01   9.4848018924273372E-02
2 89   1.5753957130589309E-02   2.4620502643762002E-01   1.0417780330139391E-01   2.2574984539217226E-02
2 90   2.1720251514406996E-01   7.3750440392394723E-01   4.9130118569991182E-01   5.5591794376491990E-02
2 91   9.1790040256864339E-02   1.0304384801066322E+00   3.3134541674009171E-01   8.5057028171125468E-02
2 92   8.1221946358874478E-03   1.6985671954303436E-01   8.2954829240187905E-02   1.8764403206517510E-02
2 93   1.1508270732599341E-01   3.8138765087821480E-01   2.4827079647175362E-01   2.6178622849456649E-02
2 94   4.0071622782964680E-02   5.9809763970485397E-01   1.9357264082313005E-01   4.7030621330270944E-02
2 95   6.4655866281065422E-03   8.8358821051269840E-02   3.1804208348599913E-02   7.0519055861031788E-03
2 96   1.0396749713990586E-01   3.5455929124447516E-01   2.3705964316895384E-01   2.7911526549909204E-02
2 97   4.0610396008437730E-02   4.4438996703145517E-01   1.4050337149874270E-01   3.7086948154628693E-02
2 98   2.9037308199311583E-03   9.0607266190734781E-02   2.8721778922415318E-02   9.9157054274910516E-03
2 99   3.6758403648062488E-02   1.7509851755121447E-01   9.7463528670390612E-02   1.4905767025589234E-02
2 100   1.3912547365742123E-02   2.4366599323078797E-01   7.7812324117998807E-02   1.9330928850616651E-02
2 101   9.0699036616768763E-04   1.8388956383009841E-02   3.9553941809642116E-03   1.4716158310326289E-03
2 102   3.2607232946227693E-02   1.2198014874820309E-01   7.8896818634294555E-02   9.5361024629434868E-03
2 103   9.6205264403282625E-03   1.0693684196177368E-01   3.3764445225656622E-02   9.0125633807574389E-03
2 104   1.6949818984643217E-03   1.3245105767586191E-01   5.2814637818415902E-02   1.4805645493178433E-02
2 105   3.9402342457208979E-02   2.3870599878873155E-01   1.3962059782224645E-01   1.9625475716358285E-02
2 106   1.2853600475025430E-02   4.0018048784938925E-01   9.2002189757075650E-02   3.2573068553045995E-02
2 107   1.3231646557336134E-03   8.5737143249526887E-02   2.8156111243436616E-02   7.9515778732581893E-03
2 108   3.8000789475299203E-02   2.2661319011548248E-01   1.3509538069137819E-01   2.0521668244664927E-02
2 109   1.2268206826454669E-02   3.4141884978116255E-01   7.6108174466284054E-02   2.8472200641689437E-02
2 110   8.3662303123678105E-04   6.7951145675560182E-02   2.8171528290384031E-02   7.9557491076851315E-03
2 111   1.9608469356515293E-02   1.2549603694087083E-01   6.8399637432299307E-02   9.8833826515540256E-03
2 112   5.0423530787090855E-03   2.0064861555327335E-01   4.6335189028109167E-02   1.6125490983914987E-02
2 113   5.2926634240222053E-04   2.8251152846931013E-02   6.8532236793437378E-03   2.0134601513937902E-03
2 114   1.7488939534406611E-02   1.1054071563934163E-01   6.3375954324420822E-02   9.9777915303976873E-03
2 115   5.1747687423653582E-03   1.4045439527490342E-01   3.0894208037468836E-02   1.1937274321323526E-02
2 116   2.8721537196458750E-04   4.0867959606386013E-02   9.2233309547278316E-03   4.8409186386834079E-03
2 117   7.2227094033284521E-03   6.7723216594370444E-02   2.6339852603614825E-02   6.2381805815161602E-03
2 118   1.5402267659541569E-03   8.3497285431239715E-02   1.8761728585547376E-02   6.6897085695000495E-03
2 119   8.5174974438385282E-05   5.6734861581275199E-03   6.2128660649365063E-04   3.8566770720122723E-04
2 120   5.7886812659046745E-03   3.0984901772587656E-02   1.8796824076034443E-02   2.8213076304986614E-03
2 121   1.1218517780409603E-03   2.7252151960288230E-02   6.3574825052331169E-03   2.4115204588059931E-03
2 122   4.8609863967573944E-05   3.9540207553183618E-02   1.3000513659679308E-02   4.4809420206351905E-03
2 123   3.0478374507323159E-03   5.9839910606715896E-02   2.7034420838994589E-02   5.4217089203515414E-03
2 124   6.6831042724421015E-04   9.5309699672145573E-02   1.4105684041478793E-02   7.3473704930345080E-03
2 125   3.8567535758181443E-05   2.3716866459905773E-02   5.5661377591229785E-03   2.1312470985104105E-03
2 126   2.8823799584769580E-03   5.3578258597451779E-02   2.5669412101400991E-02   5.4519389657762748E-03
2 127   6.4737293542746683E-04   8.0498187830623680E-02   1.1270225546247577E-02   6.3113510186920477E-03
2 128   2.2838875063417900E-05   2.1021203537454000E-02   7.3479274530687385E-03   2.5656491432345064E-03
2 129   1.5098861175139790E-03   3.2919989302990685E-02   1.3067309837404660E-02   2.7986283448693250E-03
2 130   2.9113402503925341E-04   4.7566635345770526E-02   7.1263359984725574E-03   3.6374626892937858E-03
2 131   1.4918758441683323E-05   7.4894888567824452E-03   9.8557011610260069E-04   4.2307579795289308E-04
2 132   1.3984029653575640E-03   2.5257337803530913E-02   1.1592667822947159E-02   2.5612238576521438E-03
2 133   2.6129386829940162E-04   3.2205669449825683E-02   4.3780128936925459E-03   2.5652374973247089E-03
2 134   7.9339461518064065E-06   1.7969073385451177E-02   2.4086225932296980E-03   1.7267303090925336E-03
