      0.2921160054 a       404     0    17     1     4
     -0.9079612373 a       405     0    17     1     5
      1.7627793363 a       406     0    17     1     6
     -0.5093232468 a       407     0    17     1     7
      0.9724945742 a       408     0    17     1     8
      0.4009090359 a       409     0    17     1     9
      0.4863299120 a       410     0    17     1    10
      0.6114951297 a       411     0    17     1    11
     -0.3384913709 a       412     0    17     1    12
      0.6275732438 a       413     0    17     1    13
     -1.1550237196 a       414     0    17     1    14
      0.1779689085 a       415     0    17     1    15
     -0.2681930514 a       416     0    17     1    16
      0.5811661667 a       417     0    17     1    17
     -1.1531753024 a       418     0    17     1    18
     -0.4558886005 a       419     0    17     1    19
      0.3097033089 a       420     0    17     1    20
      1.8394617485 a       421     0    17     1    21
     -0.4237367789 a       422     0    17     1    22
      0.6628178623 a       423     0    17     1    23
     -0.7162717285 a       424     0    17     1    24
      0.7995605124 a       425     0    17     1    25
     -0.5297162011 a       426     0    18     1     1
     -0.7249648359 a       427     0    18     1     2
      0.5966378727 a       428     0    18     1     3
     -0.0276988083 a       429     0    18     1     4
     -0.6700592280 a       430     0    18     1     5
     -0.9181162528 a       431     0    18     1     6
     -1.0013793599 a       432     0    18     1     7
      0.4001132812 a       433     0    18     1     8
     -1.6922342991 a       434     0    18     1     9
     -1.0274989229 a       435     0    18     1    10
      0.3826594617 a       436     0    18     1    11
     -0.1606687208 a       437     0    18     1    12
     -0.0393389889 a       438     0    18     1    13
     -0.0831561124 a       439     0    18     1    14
     -0.1059132396 a       440     0    18     1    15
     -0.2236959538 a       441     0    18     1    16
     -0.9409618484 a       442     0    18     1    17
     -0.4708196305 a       443     0    18     1    18
      0.1113409889 a       444     0    18     1    19
      0.2515614523 a       445     0    18     1    20
     -0.2641655702 a       446     0    18     1    21
     -0.8447026010 a       447     0    18     1    22
     -1.0725076358 a       448     0    18     1    23
      1.2247977895 a       449     0    18     1    24
      0.0191774542 a       450     0    18     1    25
     -0.1064895793 a       451     0    19     1     1
      0.0013428296 a       452     0    19     1     2
     -0.6172407930 a       453     0    19     1     3
      0.5818049656 a       454     0    19     1     4
      0.6152101595 a       455     0    19     1     5
     -1.4853139085 a       456     0    19     1     6
     -1.5940655494 a       457     0    19     1     7
      1.2969235567 a       458     0    19     1     8
      0.3688057023 a       459     0    19     1     9
     -0.2777420805 a       460     0    19     1    10
      0.3439937226 a       461     0    19     1    11
     -0.2217692481 a       462     0    19     1    12
     -0.0755666595 a       463     0    19     1    13
     -0.3755181813 a       464     0    19     1    14
     -0.4181999140 a       465     0    19     1    15
      0.1343278888 a       466     0    19     1    16
     -0.6657303348 a       467     0    19     1    17
     -0.1350261925 a       468     0    19     1    18
      0.2095047127 a       469     0    19     1    19
     -0.4303085672 a       470     0    19     1    20
     -1.3078510277 a       471     0    19     1    21
      1.0796105490 a       472     0    19     1    22
      0.5247751647 a       473     0    19     1    23
      1.0451108148 a       474     0    19     1    24
     -1.4473016900 a       475     0    19     1    25
     -0.2292631280 a       476     0    20     1     1
     -0.1645573497 a       477     0    20     1     2
     -0.3515619176 a       478     0    20     1     3
      0.0970507694 a       479     0    20     1     4
      0.2287893419 a       480     0    20     1     5
     -0.1441822613 a       481     0    20     1     6
      1.3248329824 a       482     0    20     1     7
     -0.6396421625 a       483     0    20     1     8
     -0.6751606950 a       484     0    20     1     9
      0.6986274216 a       485     0    20     1    10
      0.9516811441 a       486     0    20     1    11
      0.0204055351 a       487     0    20     1    12
     -0.1910278922 a       488     0    20     1    13
     -0.1870298918 a       489     0    20     1    14
     -0.1530654339 a       490     0    20     1    15
      0.1102505556 a       491     0    20     1    16
     -0.8773184190 a       492     0    20     1    17
     -0.0440327121 a       493     0    20     1    18
     -0.0539062722 a       494     0    20     1    19
      0.3704709685 a       495     0    20     1    20
      0.5197753951 a       496     0    20     1    21
      1.1499283962 a       497     0    20     1    22
     -0.0664076337 a       498     0    20     1    23
     -0.8050356697 a       499     0    20     1    24
      0.3054075378 a       500     0    20     1    25
     -1.1435921258 a       501     0    21     1     1
     -0.5998808148 a       502     0    21     1     2
      0.9242796121 a       503     0    21     1     3
      0.0463785957 a       504     0    21     1     4
      0.3014189009 a       505     0    21     1     5
     -0.7652887802 a       506     0    21     1     6
     -2.0403308872 a       507     0    21     1     7
      0.5096039981 a       508     0    21     1     8
      0.2699604442 a       509     0    21     1     9
     -0.2807822090 a       510     0    21     1    10
     -0.1784854860 a       511     0    21     1    11
      0.5029684300 a       512     0    21     1    12
     -0.3700564148 a       513     0    21     1    13
      0.3349805793 a       514     0    21     1    14
     -0.2380831148 a       515     0    21     1    15
     -0.4546820650 a       516     0    21     1    16
      0.7827236389 a       517     0    21     1    17
      0.6967623964 a       518     0    21     1    18
     -0.3691465296 a       519     0    21     1    19
     -0.1773421741 a       520     0    21     1    20
     -0.1359213523 a       521     0    21     1    21
     -0.3500886224 a       522     0    21     1    22
     -0.7010178503 a       523     0    21     1    23
      0.2149670677 a       524     0    21     1    24
      0.6542420394 a       525     0    21     1    25
      0.3565039043 a       526     0    22     1     1
     -0.1218731229 a       527     0    22     1     2
      0.7491350338 a       528     0    22     1     3
      0.5909703218 a       529     0    22     1     4
     -0.5520047654 a       530     0    22     1     5
     -0.4311074675 a       531     0    22     1     6
      0.8370680834 a       532     0    22     1     7
     -0.1887092849 a       533     0    22     1     8
      1.0971916820 a       534     0    22     1     9
     -0.0091172310 a       535     0    22     1    10
     -0.3415886491 a       536     0    22     1    11
     -0.7621664402 a       537     0    22     1    12
      0.1415226789 a       538     0    22     1    13
      1.4722467551 a       539     0    22     1    14
     -0.3414035407 a       540     0    22     1    15
     -0.2747240522 a       541     0    22     1    16
      0.4006513218 a       542     0    22     1    17
      0.1293414426 a       543     0    22     1    18
     -0.2495120429 a       544     0    22     1    19
     -0.0375484781 a       545     0    22     1    20
      0.4704832877 a       546     0    22     1    21
     -0.0828602650 a       547     0    22     1    22
     -0.0112413489 a       548     0    22     1    23
      0.1907133809 a       549     0    22     1    24
      0.7370828847 a       550     0    22     1    25
      0.0047342984 a       551     0    23     1     1
     -0.8707763033 a       552     0    23     1     2
      0.9616314217 a       553     0    23     1     3
     -0.3592591246 a       554     0    23     1     4
     -0.1832585463 a       555     0    23     1     5
     -0.1221599000 a       556     0    23     1     6
      1.5136104321 a       557     0    23     1     7
     -0.2960947044 a       558     0    23     1     8
     -0.1469777800 a       559     0    23     1     9
     -0.5247185514 a       560     0    23     1    10
     -0.3233946176 a       561     0    23     1    11
     -0.3059230404 a       562     0    23     1    12
     -0.0211039181 a       563     0    23     1    13
     -1.5429738964 a       564     0    23     1    14
      0.8554568861 a       565     0    23     1    15
      0.1209482788 a       566     0    23     1    16
      0.3772540436 a       567     0    23     1    17
      0.7241291621 a       568     0    23     1    18
      0.1535252342 a       569     0    23     1    19
      0.2110231077 a       570     0    23     1    20
     -0.9858209292 a       571     0    23     1    21
     -0.1327487393 a       572     0    23     1    22
      2.0220312608 a       573     0    23     1    23
      0.1217615502 a       574     0    23     1    24
     -0.6760505135 a       575     0    23     1    25
     -1.0578637138 a       576     0    24     1     1
      1.6624258705 a       577     0    24     1     2
      0.4709044781 a       578     0    24     1     3
      0.0570713891 a       579     0    24     1     4
     -1.0289763445 a       580     0    24     1     5
      1.1889759303 a       581     0    24     1     6
      2.9626468671 a       582     0    24     1     7
     -1.3496218411 a       583     0    24     1     8
      1.2733934951 a       584     0    24     1     9
     -0.0631222344 a       585     0    24     1    10
      0.7065030650 a       586     0    24     1    11
      1.4123942580 a       587     0    24     1    12
     -0.0132206740 a       588     0    24     1    13
      0.9210201616 a       589     0    24     1    14
     -1.1467440158 a       590     0    24     1    15
      0.0908798486 a       591     0    24     1    16
     -0.5739115124 a       592     0    24     1    17
     -0.6279860526 a       593     0    24     1    18
      0.7158472939 a       594     0    24     1    19
     -0.7822326848 a       595     0    24     1    20
     -1.3610439018 a       596     0    24     1    21
      0.6708781345 a       597     0    24     1    22
     -0.3203967439 a       598     0    24     1    23
     -2.3069370759 a       599     0    24     1    24
      0.3264517603 a       600     0    24     1    25
      0.3331194394 a       601     0    25     1     1
     -0.0799100762 a       602     0    25     1     2
     -0.5064460413 a       603     0    25     1     3
      0.5575087899 a       604     0    25     1     4
      0.7984097148 a       605     0    25     1     5
      0.4356387128 a       606     0    25     1     6
     -1.1825631620 a       607     0    25     1     7
     -0.0993501435 a       608     0    25     1     8
     -0.9428915960 a       609     0    25     1     9
      0.2160950813 a       610     0    25     1    10
     -0.7779615304 a       611     0    25     1    11
     -0.8237112924 a       612     0    25     1    12
     -0.4472510498 a       613     0    25     1    13
      0.3872563731 a       614     0    25     1    14
      0.4846501303 a       615     0    25     1    15
     -0.0940393631 a       616     0    25     1    16
      0.5661019490 a       617     0    25     1    17
     -0.2793688934 a       618     0    25     1    18
     -0.8314424787 a       619     0    25     1    19
      0.4499448150 a       620     0    25     1    20
     -0.2277630799 a       621     0    25     1    21
     -0.5786319202 a       622     0    25     1    22
      0.4232886796 a       623     0    25     1    23
      0.8474548400 a       624     0    25     1    24
     -0.2665094491 a       625     0    25     1    25
      0.7774299414 a       626     0    26     1     1
     -0.3680083833 a       627     0    26     1     2
      1.5935892470 a       628     0    26     1     3
     -0.0078390387 a       629     0    26     1     4
     -0.0506260067 a       630     0    26     1     5
      0.2876192068 a       631     0    26     1     6
      0.6934007174 a       632     0    26     1     7
     -0.2066904670 a       633     0    26     1     8
     -0.9471101729 a       634     0    26     1     9
     -0.2463703649 a       635     0    26     1    10
     -0.1572070666 a       636     0    26     1    11
     -1.2161946444 a       637     0    26     1    12
     -0.3021524443 a       638     0    26     1    13
     -0.4451403916 a       639     0    26     1    14
      0.8337878737 a       640     0    26     1    15
     -0.3681266114 a       641     0    26     1    16
     -0.9248345545 a       642     0    26     1    17
      0.1167881883 a       643     0    26     1    18
     -0.0087549026 a       644     0    26     1    19
     -0.8296105009 a       645     0    26     1    20
      1.7823847622 a       646     0    26     1    21
     -0.1694824470 a       647     0    26     1    22
      0.1707683002 a       648     0    26     1    23
      0.2377674805 a       649     0    26     1    24
     -0.6385119634 a       650     0    26     1    25
      1.3333611404 a       651     0    27     1     1
     -1.6459216800 a       652     0    27     1     2
     -0.7970839365 a       653     0    27     1     3
     -0.5366185544 a       654     0    27     1     4
      1.2496725243 a       655     0    27     1     5
     -1.9336030328 a       656     0    27     1     6
     -0.3777229466 a       657     0    27     1     7
      0.4319969557 a       658     0    27     1     8
     -0.6627112623 a       659     0    27     1     9
      1.4205585980 a       660     0    27     1    10
     -0.7400081853 a       661     0    27     1    11
     -0.8928171491 a       662     0    27     1    12
      0.3879546314 a       663     0    27     1    13
     -0.8284248773 a       664     0    27     1    14
      1.2708620278 a       665     0    27     1    15
     -0.5454788975 a       666     0    27     1    16
      2.6167354517 a       667     0    27     1    17
      1.0301379130 a       668     0    27     1    18
      0.1547285537 a       669     0    27     1    19
      1.9218182921 a       670     0    27     1    20
      0.0133233747 a       671     0    27     1    21
     -1.1876810028 a       672     0    27     1    22
      1.3193043397 a       673     0    27     1    23
      1.5655036166 a       674     0    27     1    24
      1.3558768403 a       675     0    27     1    25
     -0.2178383427 a       676     0    28     1     1
      0.8821105176 a       677     0    28     1     2
      0.1514639029 a       678     0    28     1     3
      0.6644820275 a       679     0    28     1     4
      0.6896795654 a       680     0    28     1     5
      2.6369981681 a       681     0    28     1     6
