################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.3147676934040068E-01 a       170     0     7     1    20
  1.5724407594907916E-01 a       171     0     7     1    21
 -1.3052943518210256E+00 a       172     0     7     1    22
  4.4427367652630672E+00 a       173     0     7     1    23
 -5.7200603338762135E-01 a       174     0     7     1    24
  1.6803237371302648E+00 a       175     0     7     1    25
  4.0531321364670987E+00 a       176     0     8     1     1
 -3.1276685503351004E-01 a       177     0     8     1     2
 -8.7038171436267964E-02 a       178     0     8     1     3
  1.1882837324102606E+00 a       179     0     8     1     4
 -9.4854882999442736E-01 a       180     0     8     1     5
  1.8859931734441349E+00 a       181     0     8     1     6
  3.0438748026244706E+00 a       182     0     8     1     7
 -7.3403813830464415E-01 a       183     0     8     1     8
 -2.4294185946999255E-01 a       184     0     8     1     9
 -6.3218617275774081E-01 a       185     0     8     1    10
 -1.0215265739503212E+00 a       186     0     8     1    11
  3.7245919304481463E+00 a       187     0     8     1    12
  1.0832945566377552E+00 a       188     0     8     1    13
 -2.3819892661563640E+00 a       189     0     8     1    14
  6.7820353710050596E-01 a       190     0     8     1    15
 -9.7609135234066602E-01 a       191     0     8     1    16
  1.5487418976839087E+00 a       192     0     8     1    17
 -1.2654651594575665E+00 a       193     0     8     1    18
 -5.8918036456048943E+00 a       194     0     8     1    19
 -1.9633069035228495E-01 a       195     0     8     1    20
 -7.7041255794304697E-01 a       196     0     8     1    21
 -2.1265219401945727E+00 a       197     0     8     1    22
  2.9918536896779959E+00 a       198     0     8     1    23
  3.3471358294641756E-01 a       199     0     8     1    24
  1.3923983541003691E+00 a       200     0     8     1    25
 -7.7044597011909921E-01 a       201     0     9     1     1
 -9.1733137397537579E-01 a       202     0     9     1     2
 -2.7894703781652725E+00 a       203     0     9     1     3
  2.3257201008359680E+00 a       204     0     9     1     4
 -3.7935804928926009E-01 a       205     0     9     1     5
  1.1924851312003490E+00 a       206     0     9     1     6
  1.0007010533841838E+00 a       207     0     9     1     7
  1.2543352006426653E+00 a       208     0     9     1     8
  5.1880310127411255E-01 a       209     0     9     1     9
  5.8187876987050435E-01 a       210     0     9     1    10
  1.4654405897869474E+00 a       211     0     9     1    11
 -1.1360803566119146E-01 a       212     0     9     1    12
  1.7319226516561672E+00 a       213     0     9     1    13
 -4.2885886468897771E-01 a       214     0     9     1    14
 -1.9531566218429994E+00 a       215     0     9     1    15
 -1.8230577209860832E-01 a       216     0     9     1    16
 -4.0633199320168678E-01 a       217     0     9     1    17
 -4.5324570612328124E-01 a       218     0     9     1    18
 -1.0233103806821446E+00 a       219     0     9     1    19
 -3.6514246538041151E-01 a       220     0     9     1    20
  1.5915032016419359E+00 a       221     0     9     1    21
 -1.3274419507760833E+00 a       222     0     9     1    22
  1.8120368671195866E+00 a       223     0     9     1    23
 -3.7014351716611510E-01 a       224     0     9     1    24
 -2.8270333399372620E-02 a       225     0     9     1    25
 -6.6838919519843476E-01 a       226     0    10     1     1
 -9.6982673708173539E-02 a       227     0    10     1     2
 -2.6620830635363770E+00 a       228     0    10     1     3
