Generated by ./convert_pgxyzinfo_lammpsdata.sh from iceIh_Cmc21.xyz, comment:

384 atoms

2 atom types

  0.0000000000000000E+00   1.7969000000000001E+01 xlo xhi
  0.0000000000000000E+00   1.5561600000000000E+01 ylo yhi
  0.0000000000000000E+00   1.4671620000000001E+01 zlo zhi
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 xy xz yz

Atoms

24 1    7.7574078122432866E-01   3.0876589366841092E+00   7.0521390441863172E+00
25 2    7.7574078122432866E-01   2.1919704683420500E+00   1.1320409608983901E+01
26 1    1.5514815624486591E+00   1.7442755219935400E+00   1.1003715000000000E+01
27 1    7.7574078122432866E-01   2.1919704683420500E+00   1.2270409608983901E+01
28 2    7.7574078122432866E-01   4.7860884683420490E+00   7.6525046089839002E+00
29 1    0.0000000000000000E+00   5.2337834146905600E+00   7.3358099999999995E+00
30 1    7.7574078122432866E-01   4.7860884683420490E+00   8.6025046089838995E+00
31 2    3.0218657812243297E+00   6.0823704683420496E+00   1.1320409608983901E+01
32 1    3.7976065624486592E+00   5.6346755219935396E+00   1.1003715000000000E+01
33 1    2.2461249999999993E+00   5.6346755219935396E+00   1.1003715000000000E+01
34 2    3.0218657812243297E+00   8.9568846834204940E-01   7.6525046089839002E+00
35 1    3.7976065624486592E+00   1.3433834146905594E+00   7.3358099999999995E+00
36 1    2.2461249999999993E+00   1.3433834146905594E+00   7.3358099999999995E+00
37 2    3.0218657812243297E+00   6.0823704683420496E+00   1.4071338608983901E+01
38 1    3.7976065624486592E+00   5.6346755219935396E+00   1.4388033217967800E+01
39 1    3.0218657812243297E+00   6.0823704683420496E+00   1.3121338608983901E+01
40 2    3.0218657812243297E+00   8.9568846834204940E-01   1.0403433608983899E+01
41 1    3.0218657812243297E+00   8.9568846834204940E-01   9.4534336089839002E+00
42 1    3.0218657812243297E+00   0.0000000000000000E+00   1.0720044044186320E+01
43 2    5.2679907812243290E+00   4.7860884683420490E+00   1.0403433608983899E+01
44 1    5.2679907812243290E+00   4.7860884683420490E+00   9.4534336089839002E+00
45 1    5.2679907812243290E+00   3.8903999999999894E+00   1.0720044044186320E+01
46 2    7.7574078122432866E-01   2.1919704683420500E+00   1.4071338608983901E+01
47 1    1.5514815624486591E+00   1.7442755219935400E+00   1.4388033217967800E+01
48 1    7.7574078122432866E-01   3.0876589366840994E+00   1.4387949044186321E+01
49 2    7.7574078122432866E-01   9.9727704683420502E+00   3.9845996089839000E+00
50 1    0.0000000000000000E+00   9.5250755219935392E+00   3.6679050000000002E+00
51 1    7.7574078122432866E-01   9.9727704683420502E+00   4.9345996089839002E+00
52 2    7.7574078122432866E-01   1.2566888468342050E+01   3.1669460898389978E-01
53 1    1.5514815624486591E+00   1.3014583414690559E+01   0.0000000000000000E+00
54 1    7.7574078122432866E-01   1.1671199999999999E+01   8.4173781480068044E-05
55 2    3.0218657812243297E+00   1.3863170468342050E+01   3.9845996089839000E+00
56 1    2.2461249999999993E+00   1.3415475521993539E+01   3.6679050000000002E+00
57 1    3.0218657812243297E+00   1.3863170468342050E+01   4.9345996089839002E+00
58 2    3.0218657812243297E+00   8.6764884683420505E+00   3.1669460898389978E-01
59 1    3.0218657812243297E+00   8.6764884683420505E+00   1.2666946089839000E+00
60 1    3.0218657812243297E+00   7.7807999999999957E+00   8.4173781480068044E-05
61 2    3.0218657812243297E+00   1.3863170468342050E+01   6.7355286089839002E+00
62 1    3.7976065624486592E+00   1.3415475521993539E+01   7.0522232179678008E+00
63 1    3.0218657812243297E+00   1.4758858936684099E+01   7.0521390441863172E+00
64 2    3.0218657812243297E+00   8.6764884683420505E+00   3.0676236089839000E+00
65 1    3.7976065624486592E+00   9.1241834146905596E+00   3.3843182179678002E+00
66 1    2.2461249999999993E+00   9.1241834146905596E+00   3.3843182179678002E+00
67 2    5.2679907812243290E+00   1.2566888468342050E+01   3.0676236089839000E+00
68 1    4.4922499999999994E+00   1.3014583414690559E+01   3.3843182179678002E+00
69 1    6.0437315624486594E+00   1.3014583414690559E+01   3.3843182179678002E+00
70 2    7.7574078122432866E-01   9.9727704683420502E+00   6.7355286089839002E+00
71 1    1.5514815624486591E+00   9.5250755219935392E+00   7.0522232179678008E+00
72 1    0.0000000000000000E+00   9.5250755219935392E+00   7.0522232179678008E+00
73 2    7.7574078122432866E-01   9.9727704683420502E+00   1.1320409608983901E+01
74 1    1.5514815624486591E+00   9.5250755219935392E+00   1.1003715000000000E+01
75 1    7.7574078122432866E-01   1.0868458936684110E+01   1.1003799173781481E+01
76 2    7.7574078122432866E-01   1.2566888468342050E+01   7.6525046089839002E+00
77 1    1.5514815624486591E+00   1.3014583414690559E+01   7.3358099999999995E+00
78 1    7.7574078122432866E-01   1.1671199999999990E+01   7.3358941737814831E+00
79 2    3.0218657812243297E+00   1.3863170468342050E+01   1.1320409608983901E+01
80 1    2.2461249999999993E+00   1.3415475521993539E+01   1.1003715000000000E+01
81 1    3.0218657812243297E+00   1.3863170468342050E+01   1.2270409608983901E+01
82 2    3.0218657812243297E+00   8.6764884683420505E+00   7.6525046089839002E+00
83 1    3.0218657812243297E+00   8.6764884683420505E+00   8.6025046089838995E+00
84 1    3.0218657812243297E+00   7.7807999999999948E+00   7.3358941737814831E+00
85 2    3.0218657812243297E+00   1.3863170468342050E+01   1.4071338608983901E+01
86 1    3.7976065624486592E+00   1.3415475521993539E+01   1.4388033217967800E+01
87 1    3.0218657812243297E+00   1.4758858936684099E+01   1.4387949044186321E+01
88 2    3.0218657812243297E+00   8.6764884683420505E+00   1.0403433608983899E+01
89 1    3.7976065624486592E+00   9.1241834146905596E+00   1.0720128217967801E+01
90 1    3.0218657812243297E+00   7.7807999999999948E+00   1.0720044044186320E+01
91 2    5.2679907812243290E+00   1.2566888468342050E+01   1.0403433608983899E+01
92 1    4.4922499999999994E+00   1.3014583414690559E+01   1.0720128217967801E+01
93 1    5.2679907812243290E+00   1.2566888468342050E+01   9.4534336089839002E+00
94 2    7.7574078122432866E-01   9.9727704683420502E+00   1.4071338608983901E+01
95 1    1.5514815624486591E+00   9.5250755219935392E+00   1.4388033217967800E+01
96 1    7.7574078122432866E-01   9.9727704683420502E+00   1.3121338608983901E+01
97 2    5.2679907812243290E+00   2.1919704683420500E+00   3.9845996089839000E+00
98 1    4.4922499999999994E+00   1.7442755219935400E+00   3.6679050000000002E+00
99 1    5.2679907812243290E+00   3.0876589366841092E+00   3.6679891737814803E+00
100 2   5.2679907812243290E+00   4.7860884683420490E+00   3.1669460898389978E-01
101 1   6.0437315624486594E+00   5.2337834146905600E+00   0.0000000000000000E+00
102 1   5.2679907812243290E+00   4.7860884683420490E+00   1.2666946089839000E+00
103 2   7.5141157812243291E+00   6.0823704683420496E+00   3.9845996089839000E+00
104 1   8.2898565624486587E+00   5.6346755219935396E+00   3.6679050000000002E+00
105 1   7.5141157812243291E+00   6.9780589366841044E+00   3.6679891737814803E+00
106 2   7.5141157812243291E+00   8.9568846834204940E-01   3.1669460898389978E-01
107 1   8.2898565624486587E+00   1.3433834146905594E+00   0.0000000000000000E+00
108 1   7.5141157812243291E+00   0.0000000000000000E+00   8.4173781480068044E-05
109 2   7.5141157812243291E+00   6.0823704683420496E+00   6.7355286089839002E+00
110 1   8.2898565624486587E+00   5.6346755219935396E+00   7.0522232179678008E+00
111 1   7.5141157812243291E+00   6.0823704683420496E+00   5.7855286089839000E+00
112 2   7.5141157812243291E+00   8.9568846834204940E-01   3.0676236089839000E+00
113 1   6.7383749999999996E+00   1.3433834146905594E+00   3.3843182179678002E+00
114 1   7.5141157812243291E+00   8.9568846834204940E-01   2.1176236089838998E+00
115 2   9.7602407812243293E+00   4.7860884683420490E+00   3.0676236089839000E+00
116 1   9.7602407812243293E+00   4.7860884683420490E+00   2.1176236089838998E+00
117 1   9.7602407812243293E+00   3.8903999999999894E+00   3.3842340441863201E+00
118 2   5.2679907812243290E+00   2.1919704683420500E+00   6.7355286089839002E+00
119 1   5.2679907812243290E+00   2.1919704683420500E+00   5.7855286089839000E+00
120 1   5.2679907812243290E+00   3.0876589366841092E+00   7.0521390441863172E+00
121 2   5.2679907812243290E+00   2.1919704683420500E+00   1.1320409608983901E+01
122 1   4.4922499999999994E+00   1.7442755219935400E+00   1.1003715000000000E+01
123 1   5.2679907812243290E+00   2.1919704683420500E+00   1.2270409608983901E+01
124 2   5.2679907812243290E+00   4.7860884683420490E+00   7.6525046089839002E+00
125 1   4.4922499999999994E+00   5.2337834146905600E+00   7.3358099999999995E+00
126 1   6.0437315624486594E+00   5.2337834146905600E+00   7.3358099999999995E+00
127 2   7.5141157812243291E+00   6.0823704683420496E+00   1.1320409608983901E+01
128 1   6.7383749999999996E+00   5.6346755219935396E+00   1.1003715000000000E+01
129 1   7.5141157812243291E+00   6.0823704683420496E+00   1.2270409608983901E+01
130 2   7.5141157812243291E+00   8.9568846834204940E-01   7.6525046089839002E+00
131 1   6.7383749999999996E+00   1.3433834146905594E+00   7.3358099999999995E+00
132 1   8.2898565624486587E+00   1.3433834146905594E+00   7.3358099999999995E+00
133 2   7.5141157812243291E+00   6.0823704683420496E+00   1.4071338608983901E+01
134 1   8.2898565624486587E+00   5.6346755219935396E+00   1.4388033217967800E+01
135 1   7.5141157812243291E+00   6.9780589366841035E+00   1.4387949044186321E+01
136 2   7.5141157812243291E+00   8.9568846834204940E-01   1.0403433608983899E+01
137 1   6.7383749999999996E+00   1.3433834146905594E+00   1.0720128217967801E+01
138 1   7.5141157812243291E+00   8.9568846834204940E-01   9.4534336089839002E+00
139 2   9.7602407812243293E+00   4.7860884683420490E+00   1.0403433608983899E+01
140 1   8.9844999999999953E+00   5.2337834146905600E+00   1.0720128217967801E+01
141 1   1.0535981562448663E+01   5.2337834146905600E+00   1.0720128217967801E+01
142 2   5.2679907812243290E+00   2.1919704683420500E+00   1.4071338608983901E+01
143 1   6.0437315624486594E+00   1.7442755219935400E+00   1.4388033217967800E+01
144 1   5.2679907812243290E+00   3.0876589366840994E+00   1.4387949044186321E+01
145 2   5.2679907812243290E+00   9.9727704683420502E+00   3.9845996089839000E+00
146 1   5.2679907812243290E+00   9.9727704683420502E+00   4.9345996089839002E+00
147 1   5.2679907812243290E+00   1.0868458936684110E+01   3.6679891737814803E+00
148 2   5.2679907812243290E+00   1.2566888468342050E+01   3.1669460898389978E-01
149 1   5.2679907812243290E+00   1.2566888468342050E+01   1.2666946089839000E+00
150 1   5.2679907812243290E+00   1.1671199999999999E+01   8.4173781480068044E-05
151 2   7.5141157812243291E+00   1.3863170468342050E+01   3.9845996089839000E+00
152 1   7.5141157812243291E+00   1.3863170468342050E+01   4.9345996089839002E+00
153 1   7.5141157812243291E+00   1.4758858936684099E+01   3.6679891737814803E+00
154 2   7.5141157812243291E+00   8.6764884683420505E+00   3.1669460898389978E-01
155 1   6.7383749999999996E+00   9.1241834146905596E+00   0.0000000000000000E+00
156 1   8.2898565624486587E+00   9.1241834146905596E+00   0.0000000000000000E+00
157 2   7.5141157812243291E+00   1.3863170468342050E+01   6.7355286089839002E+00
158 1   8.2898565624486587E+00   1.3415475521993539E+01   7.0522232179678008E+00
159 1   7.5141157812243291E+00   1.4758858936684099E+01   7.0521390441863172E+00
160 2   7.5141157812243291E+00   8.6764884683420505E+00   3.0676236089839000E+00
161 1   6.7383749999999996E+00   9.1241834146905596E+00   3.3843182179678002E+00
162 1   7.5141157812243291E+00   8.6764884683420505E+00   2.1176236089838998E+00
163 2   9.7602407812243293E+00   1.2566888468342050E+01   3.0676236089839000E+00
164 1   8.9844999999999953E+00   1.3014583414690559E+01   3.3843182179678002E+00
165 1   9.7602407812243293E+00   1.2566888468342050E+01   2.1176236089838998E+00
166 2   5.2679907812243290E+00   9.9727704683420502E+00   6.7355286089839002E+00
167 1   4.4922499999999994E+00   9.5250755219935392E+00   7.0522232179678008E+00
168 1   6.0437315624486594E+00   9.5250755219935392E+00   7.0522232179678008E+00
169 2   5.2679907812243290E+00   9.9727704683420502E+00   1.1320409608983901E+01
170 1   6.0437315624486594E+00   9.5250755219935392E+00   1.1003715000000000E+01
171 1   5.2679907812243290E+00   1.0868458936684110E+01   1.1003799173781481E+01
172 2   5.2679907812243290E+00   1.2566888468342050E+01   7.6525046089839002E+00
173 1   6.0437315624486594E+00   1.3014583414690559E+01   7.3358099999999995E+00
174 1   5.2679907812243290E+00   1.1671199999999990E+01   7.3358941737814831E+00
175 2   7.5141157812243291E+00   1.3863170468342050E+01   1.1320409608983901E+01
176 1   6.7383749999999996E+00   1.3415475521993539E+01   1.1003715000000000E+01
177 1   7.5141157812243291E+00   1.4758858936684099E+01   1.1003799173781481E+01
178 2   7.5141157812243291E+00   8.6764884683420505E+00   7.6525046089839002E+00
179 1   7.5141157812243291E+00   8.6764884683420505E+00   8.6025046089838995E+00
180 1   7.5141157812243291E+00   7.7807999999999948E+00   7.3358941737814831E+00
181 2   7.5141157812243291E+00   1.3863170468342050E+01   1.4071338608983901E+01
182 1   6.7383749999999996E+00   1.3415475521993539E+01   1.4388033217967800E+01
183 1   7.5141157812243291E+00   1.3863170468342050E+01   1.3121338608983901E+01
184 2   7.5141157812243291E+00   8.6764884683420505E+00   1.0403433608983899E+01
185 1   8.2898565624486587E+00   9.1241834146905596E+00   1.0720128217967801E+01
186 1   7.5141157812243291E+00   7.7807999999999948E+00   1.0720044044186320E+01
187 2   9.7602407812243293E+00   1.2566888468342050E+01   1.0403433608983899E+01
188 1   8.9844999999999953E+00   1.3014583414690559E+01   1.0720128217967801E+01
189 1   9.7602407812243293E+00   1.2566888468342050E+01   9.4534336089839002E+00
190 2   5.2679907812243290E+00   9.9727704683420502E+00   1.4071338608983901E+01
191 1   4.4922499999999994E+00   9.5250755219935392E+00   1.4388033217967800E+01
192 1   5.2679907812243290E+00   9.9727704683420502E+00   1.3121338608983901E+01
193 2   9.7602407812243293E+00   2.1919704683420500E+00   3.9845996089839000E+00
194 1   8.9844999999999953E+00   1.7442755219935400E+00   3.6679050000000002E+00
195 1   1.0535981562448663E+01   1.7442755219935400E+00   3.6679050000000002E+00
196 2   9.7602407812243293E+00   4.7860884683420490E+00   3.1669460898389978E-01
197 1   1.0535981562448663E+01   5.2337834146905600E+00   0.0000000000000000E+00
198 1   9.7602407812243293E+00   3.8903999999999996E+00   8.4173781480068044E-05
199 2   1.2006365781224329E+01   6.0823704683420496E+00   3.9845996089839000E+00
200 1   1.1230625000000000E+01   5.6346755219935396E+00   3.6679050000000002E+00
201 1   1.2006365781224329E+01   6.0823704683420496E+00   4.9345996089839002E+00
202 2   1.2006365781224329E+01   8.9568846834204940E-01   3.1669460898389978E-01
203 1   1.2006365781224329E+01   8.9568846834204940E-01   1.2666946089839000E+00
204 1   1.2006365781224329E+01   0.0000000000000000E+00   8.4173781480068044E-05
205 2   1.2006365781224329E+01   6.0823704683420496E+00   6.7355286089839002E+00
206 1   1.1230625000000000E+01   5.6346755219935396E+00   7.0522232179678008E+00
207 1   1.2782106562448659E+01   5.6346755219935396E+00   7.0522232179678008E+00
208 2   1.2006365781224329E+01   8.9568846834204940E-01   3.0676236089839000E+00
209 1   1.2782106562448659E+01   1.3433834146905594E+00   3.3843182179678002E+00
210 1   1.2006365781224329E+01   0.0000000000000000E+00   3.3842340441863201E+00
211 2   1.4252490781224330E+01   4.7860884683420490E+00   3.0676236089839000E+00
212 1   1.3476749999999999E+01   5.2337834146905600E+00   3.3843182179678002E+00
213 1   1.4252490781224330E+01   4.7860884683420490E+00   2.1176236089838998E+00
214 2   9.7602407812243293E+00   2.1919704683420500E+00   6.7355286089839002E+00
215 1   1.0535981562448663E+01   1.7442755219935400E+00   7.0522232179678008E+00
216 1   9.7602407812243293E+00   2.1919704683420500E+00   5.7855286089839000E+00
217 2   9.7602407812243293E+00   2.1919704683420500E+00   1.1320409608983901E+01
218 1   8.9844999999999953E+00   1.7442755219935400E+00   1.1003715000000000E+01
219 1   9.7602407812243293E+00   3.0876589366841092E+00   1.1003799173781481E+01
220 2   9.7602407812243293E+00   4.7860884683420490E+00   7.6525046089839002E+00
221 1   9.7602407812243293E+00   4.7860884683420490E+00   8.6025046089838995E+00
222 1   9.7602407812243293E+00   3.8903999999999894E+00   7.3358941737814831E+00
223 2   1.2006365781224329E+01   6.0823704683420496E+00   1.1320409608983901E+01
224 1   1.2782106562448659E+01   5.6346755219935396E+00   1.1003715000000000E+01
225 1   1.2006365781224329E+01   6.9780589366841044E+00   1.1003799173781481E+01
226 2   1.2006365781224329E+01   8.9568846834204940E-01   7.6525046089839002E+00
227 1   1.2006365781224329E+01   8.9568846834204940E-01   8.6025046089838995E+00
228 1   1.2006365781224329E+01   0.0000000000000000E+00   7.3358941737814831E+00
229 2   1.2006365781224329E+01   6.0823704683420496E+00   1.4071338608983901E+01
230 1   1.2006365781224329E+01   6.0823704683420496E+00   1.3121338608983901E+01
231 1   1.2006365781224329E+01   6.9780589366841035E+00   1.4387949044186321E+01
232 2   1.2006365781224329E+01   8.9568846834204940E-01   1.0403433608983899E+01
233 1   1.1230625000000000E+01   1.3433834146905594E+00   1.0720128217967801E+01
234 1   1.2782106562448659E+01   1.3433834146905594E+00   1.0720128217967801E+01
235 2   1.4252490781224330E+01   4.7860884683420490E+00   1.0403433608983899E+01
236 1   1.5028231562448660E+01   5.2337834146905600E+00   1.0720128217967801E+01
237 1   1.4252490781224330E+01   4.7860884683420490E+00   9.4534336089839002E+00
238 2   9.7602407812243293E+00   2.1919704683420500E+00   1.4071338608983901E+01
239 1   1.0535981562448663E+01   1.7442755219935400E+00   1.4388033217967800E+01
240 1   9.7602407812243293E+00   2.1919704683420500E+00   1.3121338608983901E+01
241 2   9.7602407812243293E+00   9.9727704683420502E+00   3.9845996089839000E+00
242 1   8.9844999999999953E+00   9.5250755219935392E+00   3.6679050000000002E+00
243 1   9.7602407812243293E+00   1.0868458936684110E+01   3.6679891737814803E+00
244 2   9.7602407812243293E+00   1.2566888468342050E+01   3.1669460898389978E-01
245 1   8.9844999999999953E+00   1.3014583414690559E+01   0.0000000000000000E+00
246 1   1.0535981562448663E+01   1.3014583414690559E+01   0.0000000000000000E+00
247 2   1.2006365781224329E+01   1.3863170468342050E+01   3.9845996089839000E+00
248 1   1.1230625000000000E+01   1.3415475521993539E+01   3.6679050000000002E+00
249 1   1.2782106562448659E+01   1.3415475521993539E+01   3.6679050000000002E+00
250 2   1.2006365781224329E+01   8.6764884683420505E+00   3.1669460898389978E-01
251 1   1.1230625000000000E+01   9.1241834146905596E+00   0.0000000000000000E+00
252 1   1.2006365781224329E+01   8.6764884683420505E+00   1.2666946089839000E+00
253 2   1.2006365781224329E+01   1.3863170468342050E+01   6.7355286089839002E+00
254 1   1.2782106562448659E+01   1.3415475521993539E+01   7.0522232179678008E+00
255 1   1.2006365781224329E+01   1.3863170468342050E+01   5.7855286089839000E+00
256 2   1.2006365781224329E+01   8.6764884683420505E+00   3.0676236089839000E+00
257 1   1.1230625000000000E+01   9.1241834146905596E+00   3.3843182179678002E+00
258 1   1.2006365781224329E+01   7.7807999999999948E+00   3.3842340441863201E+00
259 2   1.4252490781224330E+01   1.2566888468342050E+01   3.0676236089839000E+00
260 1   1.5028231562448660E+01   1.3014583414690559E+01   3.3843182179678002E+00
261 1   1.4252490781224330E+01   1.1671199999999990E+01   3.3842340441863201E+00
262 2   9.7602407812243293E+00   9.9727704683420502E+00   6.7355286089839002E+00
263 1   8.9844999999999953E+00   9.5250755219935392E+00   7.0522232179678008E+00
264 1   9.7602407812243293E+00   9.9727704683420502E+00   5.7855286089839000E+00
265 2   9.7602407812243293E+00   9.9727704683420502E+00   1.1320409608983901E+01
266 1   1.0535981562448663E+01   9.5250755219935392E+00   1.1003715000000000E+01
267 1   9.7602407812243293E+00   1.0868458936684110E+01   1.1003799173781481E+01
268 2   9.7602407812243293E+00   1.2566888468342050E+01   7.6525046089839002E+00
269 1   1.0535981562448663E+01   1.3014583414690559E+01   7.3358099999999995E+00
270 1   9.7602407812243293E+00   1.1671199999999990E+01   7.3358941737814831E+00
271 2   1.2006365781224329E+01   1.3863170468342050E+01   1.1320409608983901E+01
272 1   1.1230625000000000E+01   1.3415475521993539E+01   1.1003715000000000E+01
273 1   1.2006365781224329E+01   1.4758858936684099E+01   1.1003799173781481E+01
274 2   1.2006365781224329E+01   8.6764884683420505E+00   7.6525046089839002E+00
275 1   1.1230625000000000E+01   9.1241834146905596E+00   7.3358099999999995E+00
276 1   1.2006365781224329E+01   7.7807999999999948E+00   7.3358941737814831E+00
277 2   1.2006365781224329E+01   1.3863170468342050E+01   1.4071338608983901E+01
278 1   1.2782106562448659E+01   1.3415475521993539E+01   1.4388033217967800E+01
279 1   1.2006365781224329E+01   1.3863170468342050E+01   1.3121338608983901E+01
280 2   1.2006365781224329E+01   8.6764884683420505E+00   1.0403433608983899E+01
281 1   1.2782106562448659E+01   9.1241834146905596E+00   1.0720128217967801E+01
282 1   1.2006365781224329E+01   8.6764884683420505E+00   9.4534336089839002E+00
283 2   1.4252490781224330E+01   1.2566888468342050E+01   1.0403433608983899E+01
284 1   1.5028231562448660E+01   1.3014583414690559E+01   1.0720128217967801E+01
285 1   1.3476749999999999E+01   1.3014583414690559E+01   1.0720128217967801E+01
286 2   9.7602407812243293E+00   9.9727704683420502E+00   1.4071338608983901E+01
287 1   9.7602407812243293E+00   9.9727704683420502E+00   1.3121338608983901E+01
288 1   9.7602407812243293E+00   1.0868458936684100E+01   1.4387949044186321E+01
289 2   1.4252490781224330E+01   2.1919704683420500E+00   3.9845996089839000E+00
290 1   1.4252490781224330E+01   2.1919704683420500E+00   4.9345996089839002E+00
291 1   1.4252490781224330E+01   3.0876589366841092E+00   3.6679891737814803E+00
292 2   1.4252490781224330E+01   4.7860884683420490E+00   3.1669460898389978E-01
293 1   1.3476749999999999E+01   5.2337834146905600E+00   0.0000000000000000E+00
294 1   1.4252490781224330E+01   3.8903999999999996E+00   8.4173781480068044E-05
295 2   1.6498615781224331E+01   6.0823704683420496E+00   3.9845996089839000E+00
296 1   1.5722874999999998E+01   5.6346755219935396E+00   3.6679050000000002E+00
297 1   1.7274356562448659E+01   5.6346755219935396E+00   3.6679050000000002E+00
298 2   1.6498615781224331E+01   8.9568846834204940E-01   3.1669460898389978E-01
299 1   1.7274356562448659E+01   1.3433834146905594E+00   0.0000000000000000E+00
300 1   1.6498615781224331E+01   0.0000000000000000E+00   8.4173781480068044E-05
301 2   1.6498615781224331E+01   6.0823704683420496E+00   6.7355286089839002E+00
302 1   1.6498615781224331E+01   6.0823704683420496E+00   5.7855286089839000E+00
303 1   1.6498615781224331E+01   6.9780589366841044E+00   7.0521390441863172E+00
304 2   1.6498615781224331E+01   8.9568846834204940E-01   3.0676236089839000E+00
305 1   1.5722874999999998E+01   1.3433834146905594E+00   3.3843182179678002E+00
306 1   1.6498615781224331E+01   8.9568846834204940E-01   2.1176236089838998E+00
307 2   1.8744740781224330E+01   4.7860884683420490E+00   3.0676236089839000E+00
308 1   1.8744740781224330E+01   4.7860884683420490E+00   2.1176236089838998E+00
309 1   1.8744740781224330E+01   3.8903999999999894E+00   3.3842340441863201E+00
310 2   1.4252490781224330E+01   2.1919704683420500E+00   6.7355286089839002E+00
311 1   1.5028231562448660E+01   1.7442755219935400E+00   7.0522232179678008E+00
312 1   1.3476749999999999E+01   1.7442755219935400E+00   7.0522232179678008E+00
313 2   1.4252490781224330E+01   2.1919704683420500E+00   1.1320409608983901E+01
314 1   1.4252490781224330E+01   2.1919704683420500E+00   1.2270409608983901E+01
315 1   1.4252490781224330E+01   3.0876589366841092E+00   1.1003799173781481E+01
316 2   1.4252490781224330E+01   4.7860884683420490E+00   7.6525046089839002E+00
317 1   1.5028231562448660E+01   5.2337834146905600E+00   7.3358099999999995E+00
318 1   1.4252490781224330E+01   3.8903999999999894E+00   7.3358941737814831E+00
319 2   1.6498615781224331E+01   6.0823704683420496E+00   1.1320409608983901E+01
320 1   1.6498615781224331E+01   6.0823704683420496E+00   1.2270409608983901E+01
321 1   1.6498615781224331E+01   6.9780589366841044E+00   1.1003799173781481E+01
322 2   1.6498615781224331E+01   8.9568846834204940E-01   7.6525046089839002E+00
323 1   1.6498615781224331E+01   8.9568846834204940E-01   8.6025046089838995E+00
324 1   1.6498615781224331E+01   0.0000000000000000E+00   7.3358941737814831E+00
325 2   1.6498615781224331E+01   6.0823704683420496E+00   1.4071338608983901E+01
326 1   1.5722874999999998E+01   5.6346755219935396E+00   1.4388033217967800E+01
327 1   1.6498615781224331E+01   6.9780589366841035E+00   1.4387949044186321E+01
328 2   1.6498615781224331E+01   8.9568846834204940E-01   1.0403433608983899E+01
329 1   1.5722874999999998E+01   1.3433834146905594E+00   1.0720128217967801E+01
330 1   1.7274356562448659E+01   1.3433834146905594E+00   1.0720128217967801E+01
331 2   1.8744740781224330E+01   4.7860884683420490E+00   1.0403433608983899E+01
332 1   1.7969000000000001E+01   5.2337834146905600E+00   1.0720128217967801E+01
333 1   1.8744740781224330E+01   3.8903999999999894E+00   1.0720044044186320E+01
334 2   1.4252490781224330E+01   2.1919704683420500E+00   1.4071338608983901E+01
335 1   1.5028231562448660E+01   1.7442755219935400E+00   1.4388033217967800E+01
336 1   1.3476749999999999E+01   1.7442755219935400E+00   1.4388033217967800E+01
337 2   1.4252490781224330E+01   9.9727704683420502E+00   3.9845996089839000E+00
338 1   1.3476749999999999E+01   9.5250755219935392E+00   3.6679050000000002E+00
339 1   1.4252490781224330E+01   9.9727704683420502E+00   4.9345996089839002E+00
