################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3068539370162566E-01 a       267     0    18     1    12
 -1.6015951643343876E-01 a       268     0    18     1    13
  2.7783132971598895E-01 a       269     0    18     1    14
  3.2829963427401099E-01 a       270     0    18     1    15
 -8.8925322895891612E-02 a       271     0    19     1     1
 -1.2247729961723583E-01 a       272     0    19     1     2
  2.7872622416479709E-01 a       273     0    19     1     3
 -2.3503495629188884E-01 a       274     0    19     1     4
 -1.1994703022589161E-01 a       275     0    19     1     5
  4.2707021578325323E-02 a       276     0    19     1     6
  3.0713233585433020E-01 a       277     0    19     1     7
  1.4651605354778115E-02 a       278     0    19     1     8
 -1.7852932506334541E-04 a       279     0    19     1     9
  2.4614983150830660E-01 a       280     0    19     1    10
 -2.5055184768255467E-01 a       281     0    19     1    11
  2.8235100117154044E-01 a       282     0    19     1    12
 -3.8787218698887171E-01 a       283     0    19     1    13
  3.5754408857818948E-01 a       284     0    19     1    14
 -1.6512762801876901E-01 a       285     0    19     1    15
 -2.3529031855987759E-01 a       286     0    20     1     1
  3.4352279726095580E-01 a       287     0    20     1     2
 -3.4509541761826046E-01 a       288     0    20     1     3
  2.4994562290541072E-01 a       289     0    20     1     4
 -3.1811275993719906E-01 a       290     0    20     1     5
 -3.6820620262448372E-01 a       291     0    20     1     6
 -3.5801849962530573E-02 a       292     0    20     1     7
  1.9482995933314284E-01 a       293     0    20     1     8
  8.4520020504124077E-02 a       294     0    20     1     9
  1.9149252456222521E-01 a       295     0    20     1    10
 -1.6617216143905211E-01 a       296     0    20     1    11
  3.3169938175609037E-01 a       297     0    20     1    12
 -3.8331168666010512E-01 a       298     0    20     1    13
  2.3553876310699851E-01 a       299     0    20     1    14
  1.2786034772149671E-01 a       300     0    20     1    15
  3.5282330639406917E-01 a       301     0    21     1     1
  1.1738177256460790E-01 a       302     0    21     1     2
 -3.2733465518497880E-02 a       303     0    21     1     3
  1.9702217409008937E-01 a       304     0    21     1     4
 -2.4283463751231818E-01 a       305     0    21     1     5
  1.7250716334796194E-02 a       306     0    21     1     6
  2.5858463519970887E-01 a       307     0    21     1     7
 -3.3366410434286581E-01 a       308     0    21     1     8
 -2.0179106527010743E-01 a       309     0    21     1     9
 -1.2699580961955267E-01 a       310     0    21     1    10
  3.1657785664116933E-01 a       311     0    21     1    11
  2.3700734453448027E-01 a       312     0    21     1    12
 -3.4267569545220422E-01 a       313     0    21     1    13
  2.6772586954069977E-01 a       314     0    21     1    14
 -2.3320898892786469E-02 a       315     0    21     1    15
 -1.1325999099257766E-01 a       316     0    22     1     1
  2.0418836121828010E-01 a       317     0    22     1     2
 -3.2886694681814760E-01 a       318     0    22     1     3
  2.4183620925939744E-01 a       319     0    22     1     4
 -2.9329127217805351E-01 a       320     0    22     1     5
  7.8295604224125598E-02 a       321     0    22     1     6
 -3.6698114086488909E-01 a       322     0    22     1     7
 -1.1868193424014979E-01 a       323     0    22     1     8
  2.7939066089261372E-01 a       324     0    22     1     9
  1.8481815053498288E-01 a       325     0    22     1    10
 -2.2040411497766582E-01 a       326     0    22     1    11
 -2.1303935861891976E-01 a       327     0    22     1    12
  3.4546528894973844E-01 a       328     0    22     1    13
  2.4030665798903242E-01 a       329     0    22     1    14
  3.0947396889480983E-01 a       330     0    22     1    15
 -4.8319858078023095E-02 a       331     0    23     1     1
 -1.5397612405912525E-01 a       332     0    23     1     2
  1.1853312474358653E-01 a       333     0    23     1     3
 -1.5560804298680245E-01 a       334     0    23     1     4
  2.1167337586473625E-01 a       335     0    23     1     5
  9.7628768473667707E-03 a       336     0    23     1     6
 -1.9799604651412356E-01 a       337     0    23     1     7
 -5.0069215265766596E-02 a       338     0    23     1     8
  2.2284583815327672E-01 a       339     0    23     1     9
 -1.3961270237612712E-02 a       340     0    23     1    10
  1.0868958774514603E-02 a       341     0    23     1    11
 -2.7991960596900145E-01 a       342     0    23     1    12
  1.2086902510712769E-01 a       343     0    23     1    13
 -3.3857977523154920E-01 a       344     0    23     1    14
 -4.7654192221123458E-02 a       345     0    23     1    15
  5.1631020084136822E-02 a       346     0    24     1     1
 -1.4457678123302178E-01 a       347     0    24     1     2
  3.4157211122983910E-01 a       348     0    24     1     3
  7.9659426219411369E-02 a       349     0    24     1     4
 -2.7587763537667054E-01 a       350     0    24     1     5
 -4.8414776149085646E-02 a       351     0    24     1     6
 -1.6714429586931026E-01 a       352     0    24     1     7
 -3.7218317526432482E-01 a       353     0    24     1     8
 -8.3034307283602407E-02 a       354     0    24     1     9
  1.4625940034523692E-02 a       355     0    24     1    10
  1.3280105829677163E-01 a       356     0    24     1    11
  3.2779772271165045E-03 a       357     0    24     1    12
 -2.2102848682396845E-01 a       358     0    24     1    13
  3.1579503004581871E-01 a       359     0    24     1    14
  3.0816662638481834E-01 a       360     0    24     1    15
  5.3957313343382163E-02 a       361     0    25     1     1
  8.8017579133158441E-02 a       362     0    25     1     2
 -1.4403527296714083E-02 a       363     0    25     1     3
  7.8468898689203606E-02 a       364     0    25     1     4
  2.3636577176827744E-01 a       365     0    25     1     5
 -1.5025570711784170E-01 a       366     0    25     1     6
