################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.3541496428201895E-01 a       273     0    11     1    23
 -4.5380491025262287E-01 a       274     0    11     1    24
 -7.4720508872121694E-01 a       275     0    11     1    25
 -3.8852473240241531E-01 a       276     0    12     1     1
  1.6007019639423201E-01 a       277     0    12     1     2
  2.5121058699281706E-01 a       278     0    12     1     3
  1.5042958913033375E-01 a       279     0    12     1     4
  9.6017888740395285E-01 a       280     0    12     1     5
  2.8502762764125451E-02 a       281     0    12     1     6
 -3.9935225421433984E-01 a       282     0    12     1     7
 -3.9313060273531469E-01 a       283     0    12     1     8
  1.8486216027539524E+00 a       284     0    12     1     9
 -9.1694316052668678E-01 a       285     0    12     1    10
 -4.3163172398834593E-01 a       286     0    12     1    11
 -8.8230830051390718E-01 a       287     0    12     1    12
  4.4022594692636807E-01 a       288     0    12     1    13
  2.1851113376442030E-01 a       289     0    12     1    14
  2.0430132152157798E-01 a       290     0    12     1    15
 -1.1056206440600566E-01 a       291     0    12     1    16
  1.8785900644682466E-01 a       292     0    12     1    17
 -2.0007833087807891E-01 a       293     0    12     1    18
 -1.2780144753523640E-01 a       294     0    12     1    19
  1.7820522287434254E-01 a       295     0    12     1    20
  6.9648408045572444E-02 a       296     0    12     1    21
 -2.8147477588790509E-01 a       297     0    12     1    22
  5.1669055892075877E-01 a       298     0    12     1    23
 -4.1975073978740246E-01 a       299     0    12     1    24
 -5.9964067593520942E-01 a       300     0    12     1    25
  3.9243525392926620E-01 a       301     0    13     1     1
 -3.5485572196499870E-01 a       302     0    13     1     2
  2.7671106340426294E-01 a       303     0    13     1     3
  2.3229686498431826E-01 a       304     0    13     1     4
 -3.9871149461743097E-02 a       305     0    13     1     5
  1.1378828997380673E-01 a       306     0    13     1     6
  3.6872006397025459E-01 a       307     0    13     1     7
  5.2000326192039470E-01 a       308     0    13     1     8
 -8.4664954670012646E-04 a       309     0    13     1     9
  1.0359738185359282E+00 a       310     0    13     1    10
  1.7544452061564833E-01 a       311     0    13     1    11
  3.1537876599045014E-02 a       312     0    13     1    12
 -5.0860563259696978E-01 a       313     0    13     1    13
 -3.6181408043218471E-01 a       314     0    13     1    14
 -4.4247199511821178E-01 a       315     0    13     1    15
  2.9261186534311973E-01 a       316     0    13     1    16
  7.9372223249793183E-01 a       317     0    13     1    17
  3.2704952496016548E-01 a       318     0    13     1    18
  2.5703612455366409E-01 a       319     0    13     1    19
 -1.0429904483919785E+00 a       320     0    13     1    20
 -1.1873114164365710E-01 a       321     0    13     1    21
  4.8072492394479066E-01 a       322     0    13     1    22
 -4.0808098497410294E-01 a       323     0    13     1    23
  9.9352453042397121E-02 a       324     0    13     1    24
  1.1205357272383543E+00 a       325     0    13     1    25
 -5.2626995207731897E-01 a       326     0    14     1     1
  4.6853525976606064E-01 a       327     0    14     1     2
 -1.8949877490138967E-01 a       328     0    14     1     3
  4.2065400324537278E-01 a       329     0    14     1     4
 -1.1164111440734952E+00 a       330     0    14     1     5
 -1.0522108491491899E+00 a       331     0    14     1     6
 -5.7539868975744668E-01 a       332     0    14     1     7
  3.3266517249510813E-01 a       333     0    14     1     8
 -2.7937804106430479E+00 a       334     0    14     1     9
  1.5719141528173741E-01 a       335     0    14     1    10
  9.2172378028110596E-02 a       336     0    14     1    11
  2.0940766188824508E-01 a       337     0    14     1    12
 -3.2529324694833417E-01 a       338     0    14     1    13
 -2.1469055826815103E-01 a       339     0    14     1    14
  2.0140605146016122E-01 a       340     0    14     1    15
 -1.3308425499017493E-01 a       341     0    14     1    16
 -1.2750461746170846E-01 a       342     0    14     1    17
  4.5326015024632871E-01 a       343     0    14     1    18
  4.7393503739174786E-01 a       344     0    14     1    19
  5.3729125013382795E-01 a       345     0    14     1    20
 -2.6252300045510657E-01 a       346     0    14     1    21
 -3.5865289728287464E-01 a       347     0    14     1    22
 -3.2151110356744511E-01 a       348     0    14     1    23
 -2.9769671904419703E-01 a       349     0    14     1    24
 -4.9548728645791623E-01 a       350     0    14     1    25
  1.3193578917097776E-01 a       351     0    15     1     1
  5.6854907021075385E-01 a       352     0    15     1     2
 -3.9322694040274114E-01 a       353     0    15     1     3
  6.7609090141145869E-02 a       354     0    15     1     4
  7.0812566680051273E-02 a       355     0    15     1     5
  1.5453576545206604E-01 a       356     0    15     1     6
 -3.0090794634021478E-01 a       357     0    15     1     7
 -1.0603986760585386E-02 a       358     0    15     1     8
 -1.0102028364263076E-01 a       359     0    15     1     9
 -5.8295821933794523E-01 a       360     0    15     1    10
 -2.8159675590505839E-01 a       361     0    15     1    11
 -7.9613543433537037E-01 a       362     0    15     1    12
  5.6201850053867138E-02 a       363     0    15     1    13
  2.4966510846294404E-01 a       364     0    15     1    14
  1.2427373326370206E-01 a       365     0    15     1    15
  2.5344875400347899E-01 a       366     0    15     1    16
 -1.0368621750635770E-01 a       367     0    15     1    17
 -7.7984699599871476E-02 a       368     0    15     1    18
 -5.9433704983085887E-02 a       369     0    15     1    19
 -4.9608296247952419E-02 a       370     0    15     1    20
 -3.9251366044548031E-01 a       371     0    15     1    21
 -2.0975339090803144E-01 a       372     0    15     1    22
  9.7041986200250147E-02 a       373     0    15     1    23
 -2.5095070925320762E-01 a       374     0    15     1    24
 -1.3889050515992618E-01 a       375     0    15     1    25
  1.9417913120967167E-01 a       376     0    16     1     1
 -1.5635700514261772E-01 a       377     0    16     1     2
  2.2637881626831568E-02 a       378     0    16     1     3
  2.2881148676537210E-03 a       379     0    16     1     4
  1.7282850566183061E-01 a       380     0    16     1     5
  6.5650133522475895E-02 a       381     0    16     1     6
  6.7957952161029466E-03 a       382     0    16     1     7
 -7.1665340369167330E-02 a       383     0    16     1     8
  6.3832634265782850E-01 a       384     0    16     1     9
  2.6849108296869523E-01 a       385     0    16     1    10
 -1.0619137424294937E-02 a       386     0    16     1    11
  2.9121674096754613E-03 a       387     0    16     1    12
 -3.9846898849596107E-02 a       388     0    16     1    13
  1.4763119150976517E-01 a       389     0    16     1    14
 -1.3518851159668749E-01 a       390     0    16     1    15
  1.2272028381602394E-01 a       391     0    16     1    16
  1.9032738482933498E-01 a       392     0    16     1    17
 -1.2493804461329422E-01 a       393     0    16     1    18
 -1.5384931885942188E-01 a       394     0    16     1    19
  6.4590523044392167E-02 a       395     0    16     1    20
  1.0444890849627296E-01 a       396     0    16     1    21
 -1.1316032314077605E-01 a       397     0    16     1    22
  1.5561613501302338E-02 a       398     0    16     1    23
  1.3782864718658544E-03 a       399     0    16     1    24
  1.7373556091720180E-01 a       400     0    16     1    25
 -8.2831624370886925E-02 a       401     0    17     1     1
  5.5217699230792650E-01 a       402     0    17     1     2
 -2.4220492598528964E-01 a       403     0    17     1     3
  1.0473087416796703E+00 a       404     0    17     1     4
  2.7012374408039713E-01 a       405     0    17     1     5
  1.2995604957636431E-01 a       406     0    17     1     6
 -3.4945005390667788E-01 a       407     0    17     1     7
 -1.1699676136609180E-02 a       408     0    17     1     8
  3.9425265560851935E-01 a       409     0    17     1     9
  6.9659819417850510E-01 a       410     0    17     1    10
  4.2479203710013669E-01 a       411     0    17     1    11
  2.6651912725297427E-01 a       412     0    17     1    12
 -2.8358076133915278E-01 a       413     0    17     1    13
 -6.9522674745486934E-01 a       414     0    17     1    14
  1.1221454330560199E-01 a       415     0    17     1    15
  3.0648707190357188E-01 a       416     0    17     1    16
  3.6989505031555382E-02 a       417     0    17     1    17
  1.4006811993020046E-02 a       418     0    17     1    18
  7.7770769609849452E-03 a       419     0    17     1    19
  6.3542433762690975E-02 a       420     0    17     1    20
 -5.2920918651538940E-01 a       421     0    17     1    21
 -1.0571453869205825E+00 a       422     0    17     1    22
 -2.4464661961248227E-01 a       423     0    17     1    23
  4.4029070371454887E-01 a       424     0    17     1    24
  3.8518282271290138E-01 a       425     0    17     1    25
 -1.1500095578514360E+00 a       426     0    18     1     1
  3.4921800156052086E-03 a       427     0    18     1     2
 -2.3197770545961602E-01 a       428     0    18     1     3
 -2.8905028005100197E-01 a       429     0    18     1     4
  2.4957724384876347E-02 a       430     0    18     1     5
  1.0765929225507853E+00 a       431     0    18     1     6
  5.6204275045257501E-01 a       432     0    18     1     7
 -5.7705625637225455E-01 a       433     0    18     1     8
 -1.4307133400043293E+00 a       434     0    18     1     9
 -1.0484657977742293E+00 a       435     0    18     1    10
  1.1141565390193215E+00 a       436     0    18     1    11
  3.5177162257882599E-01 a       437     0    18     1    12
  2.7756492176970854E-01 a       438     0    18     1    13
