################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.2747527432901338E+00 a       263     0    11     1    13
  8.0986724406816124E-01 a       264     0    11     1    14
 -6.2137876607673359E+00 a       265     0    11     1    15
  1.3674433091815916E+00 a       266     0    11     1    16
  1.0199962566164598E+00 a       267     0    11     1    17
  1.2386838471362889E+00 a       268     0    11     1    18
  4.5024480080205089E+00 a       269     0    11     1    19
  1.0177612671815237E+00 a       270     0    11     1    20
  9.2404897343349016E-02 a       271     0    11     1    21
  3.6289189224034861E+00 a       272     0    11     1    22
 -1.8917096808328500E+00 a       273     0    11     1    23
 -7.0293658014186722E-01 a       274     0    11     1    24
  2.4639432972626509E+00 a       275     0    11     1    25
  2.5020108651161788E-01 a       276     0    12     1     1
 -1.1739470943714261E+00 a       277     0    12     1     2
 -2.3863972058534935E+00 a       278     0    12     1     3
 -2.7110506351374593E+00 a       279     0    12     1     4
 -3.7604559454746229E+00 a       280     0    12     1     5
  1.3287417698678885E+00 a       281     0    12     1     6
  3.2315523027923247E+00 a       282     0    12     1     7
  6.1650473618711796E+00 a       283     0    12     1     8
  1.3603387366103301E+00 a       284     0    12     1     9
  2.3504436036888903E+00 a       285     0    12     1    10
  1.6256155879207124E+00 a       286     0    12     1    11
  2.3631236756224787E+00 a       287     0    12     1    12
 -6.5388286467017753E+00 a       288     0    12     1    13
  4.6239429142424378E+00 a       289     0    12     1    14
 -8.5013476663330745E-01 a       290     0    12     1    15
  2.4070885328746008E+00 a       291     0    12     1    16
  4.7873216020230358E-01 a       292     0    12     1    17
  6.8523075957066482E-01 a       293     0    12     1    18
  4.5504233545364259E-01 a       294     0    12     1    19
 -5.3239755356693719E+00 a       295     0    12     1    20
 -4.1382586531274024E+00 a       296     0    12     1    21
  3.1356370357988390E+00 a       297     0    12     1    22
  5.1040148865763211E+00 a       298     0    12     1    23
  3.2450410934881813E+00 a       299     0    12     1    24
  6.8620246587485632E+00 a       300     0    12     1    25
 -9.5495385964508117E-01 a       301     0    13     1     1
 -1.7405061487152844E+00 a       302     0    13     1     2
 -1.4246690175794283E+00 a       303     0    13     1     3
  1.4382665467966291E+00 a       304     0    13     1     4
  1.4365992822521514E+00 a       305     0    13     1     5
 -7.9415569192856295E-01 a       306     0    13     1     6
  7.3740062419451280E-01 a       307     0    13     1     7
 -9.8616703204825018E-01 a       308     0    13     1     8
  1.3497362827758081E+00 a       309     0    13     1     9
 -3.3766916335913129E+00 a       310     0    13     1    10
  8.4008851261723372E-01 a       311     0    13     1    11
 -6.0802068438085478E-02 a       312     0    13     1    12
  1.9943869231193487E+00 a       313     0    13     1    13
 -2.9526874108073877E+00 a       314     0    13     1    14
  2.5898970728400252E+00 a       315     0    13     1    15
 -2.5279489351942757E+00 a       316     0    13     1    16
 -3.5045192208529889E+00 a       317     0    13     1    17
 -4.5758826183994045E-02 a       318     0    13     1    18
 -1.8613518546781471E+00 a       319     0    13     1    19
  3.6918561672255173E-01 a       320     0    13     1    20
  1.0671029354311017E+00 a       321     0    13     1    21
 -3.6090488675448595E-01 a       322     0    13     1    22
  1.7403528792881600E+00 a       323     0    13     1    23
 -1.0926480049021593E-01 a       324     0    13     1    24
  1.3630711244079547E+00 a       325     0    13     1    25
 -6.3298679034431549E-01 a       326     0    14     1     1
 -2.2150290021949921E+00 a       327     0    14     1     2
 -9.5892484681553680E-01 a       328     0    14     1     3
  3.9802456846869960E-01 a       329     0    14     1     4
  5.8991060364127812E-01 a       330     0    14     1     5
 -1.6449280843594233E-01 a       331     0    14     1     6
 -1.1924741731784285E+00 a       332     0    14     1     7
 -2.1433169376337311E+00 a       333     0    14     1     8
  1.8959269523595608E+00 a       334     0    14     1     9
  2.1570509242926678E-01 a       335     0    14     1    10
  9.0257473183121051E-01 a       336     0    14     1    11
 -1.9676045407590551E-01 a       337     0    14     1    12
 -1.8252518154872213E-01 a       338     0    14     1    13
 -7.6489845529184497E-01 a       339     0    14     1    14
  2.8725793036466012E+00 a       340     0    14     1    15
 -4.8498427345101813E-01 a       341     0    14     1    16
  1.5203133017531669E+00 a       342     0    14     1    17
  8.6427862520349608E-01 a       343     0    14     1    18
 -9.2316116872903120E-01 a       344     0    14     1    19
  1.5923488840048849E+00 a       345     0    14     1    20
  1.5571469559291085E+00 a       346     0    14     1    21
 -1.4819032137952763E+00 a       347     0    14     1    22
 -1.8975884238638345E+00 a       348     0    14     1    23
 -1.5875375331023389E+00 a       349     0    14     1    24
  5.8294672467128972E-01 a       350     0    14     1    25
  7.2655953863398737E-01 a       351     0    15     1     1
 -1.5843254286217947E+00 a       352     0    15     1     2
  4.7296270594707668E-01 a       353     0    15     1     3
 -1.6198045960154910E+00 a       354     0    15     1     4
  8.0307352536939913E-01 a       355     0    15     1     5
  5.1736378752512113E-01 a       356     0    15     1     6
 -2.5438513772642035E-01 a       357     0    15     1     7
 -7.9446445859654535E-01 a       358     0    15     1     8
 -1.0355096921342295E+00 a       359     0    15     1     9
  1.4160736197471395E+00 a       360     0    15     1    10
  5.9301069727221134E-01 a       361     0    15     1    11
 -1.5906817862306219E-01 a       362     0    15     1    12
 -3.2636699192667690E-01 a       363     0    15     1    13
  2.5098081149094054E-01 a       364     0    15     1    14
 -1.3962345317008185E+00 a       365     0    15     1    15
  1.8506495699556247E+00 a       366     0    15     1    16
  2.8159276366586190E+00 a       367     0    15     1    17
 -2.2208185690349929E+00 a       368     0    15     1    18
 -3.5005239276284689E-01 a       369     0    15     1    19
  5.0446424973389337E-01 a       370     0    15     1    20
  7.1028042956045156E-01 a       371     0    15     1    21
 -8.3534536889474575E-01 a       372     0    15     1    22
  8.2207676686853848E-01 a       373     0    15     1    23
  6.9419388252933745E-01 a       374     0    15     1    24
  3.7744377359259085E-01 a       375     0    15     1    25
 -9.7568477083814731E-01 a       376     0    16     1     1
 -2.2582372880514932E+00 a       377     0    16     1     2
 -5.5951003697840729E-01 a       378     0    16     1     3
 -1.9189044346468127E+00 a       379     0    16     1     4
 -1.0313978044651664E-01 a       380     0    16     1     5
