################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3458964037603939E+01 a       186     0     8     1    11
  5.9560945533148928E+00 a       187     0     8     1    12
  8.8189880425309823E+00 a       188     0     8     1    13
  9.8232089154888218E+00 a       189     0     8     1    14
  3.6190067871126610E+00 a       190     0     8     1    15
  1.5601023006289804E+01 a       191     0     8     1    16
  1.0787726101989962E+01 a       192     0     8     1    17
  4.1101355765663188E+00 a       193     0     8     1    18
 -6.9749423128428409E+00 a       194     0     8     1    19
 -2.0341061862802317E+00 a       195     0     8     1    20
  1.8415562506374638E+01 a       196     0     8     1    21
  6.9288659322193338E+00 a       197     0     8     1    22
  1.8362848558459582E+01 a       198     0     8     1    23
  6.7921333035402642E-01 a       199     0     8     1    24
 -5.7839973144504713E+00 a       200     0     8     1    25
  5.9161649712104509E+00 a       201     0     9     1     1
  2.7311979919947964E+00 a       202     0     9     1     2
  8.0801944071988920E+00 a       203     0     9     1     3
  1.8122918601806425E+01 a       204     0     9     1     4
  2.6171245935337240E+00 a       205     0     9     1     5
 -6.5453054438549243E+00 a       206     0     9     1     6
 -7.7669273681243234E-01 a       207     0     9     1     7
  1.0475360662565449E+00 a       208     0     9     1     8
  1.8662058132506345E+00 a       209     0     9     1     9
 -3.9727196826133007E+00 a       210     0     9     1    10
  6.8434346498351983E+00 a       211     0     9     1    11
 -5.5683319088829322E+00 a       212     0     9     1    12
 -3.3511908912452939E+00 a       213     0     9     1    13
 -5.3507200140071758E+00 a       214     0     9     1    14
  1.8729409980805301E+00 a       215     0     9     1    15
 -7.3215857260569122E+00 a       216     0     9     1    16
 -2.2006465455292950E+00 a       217     0     9     1    17
  4.9792367263905302E-01 a       218     0     9     1    18
  7.5834067114904524E-01 a       219     0     9     1    19
  1.8323505853052457E+00 a       220     0     9     1    20
 -2.3799521077967480E+01 a       221     0     9     1    21
 -2.3485583694642722E+00 a       222     0     9     1    22
 -3.3043041301980365E+00 a       223     0     9     1    23
 -1.6299417733018466E+00 a       224     0     9     1    24
  1.4961256894307049E+00 a       225     0     9     1    25
 -1.7720622259306880E+00 a       226     0    10     1     1
 -1.3637254059395483E+01 a       227     0    10     1     2
  7.4228517595445114E+00 a       228     0    10     1     3
  6.9746126842517260E+00 a       229     0    10     1     4
  4.6387483917752421E+00 a       230     0    10     1     5
  1.2214831781505607E+01 a       231     0    10     1     6
  1.1265178132150158E+00 a       232     0    10     1     7
  6.4438842208560283E+00 a       233     0    10     1     8
  7.6791474749246702E-01 a       234     0    10     1     9
 -1.2133472112242217E+01 a       235     0    10     1    10
  7.3185344705640736E+00 a       236     0    10     1    11
  1.6742810433167925E+01 a       237     0    10     1    12
 -1.0052270525695766E+01 a       238     0    10     1    13
 -4.3714880655534829E+00 a       239     0    10     1    14
 -1.4945020993229857E+01 a       240     0    10     1    15
 -3.5997136807002122E-01 a       241     0    10     1    16
 -7.5198813511299427E+00 a       242     0    10     1    17
 -7.7800566881128119E-01 a       243     0    10     1    18
  2.5773677551858105E+00 a       244     0    10     1    19
 -6.3623498790007744E+00 a       245     0    10     1    20
 -1.1162982316387007E+00 a       246     0    10     1    21
 -4.7721321626681545E+00 a       247     0    10     1    22
 -6.4120699115996577E-02 a       248     0    10     1    23
  5.3375462606297148E+00 a       249     0    10     1    24
  1.2008025283302512E+01 a       250     0    10     1    25
 -8.6050162514269213E-01 a       251     0    11     1     1
 -2.5296705319675241E+00 a       252     0    11     1     2
 -8.9679610466931567E+00 a       253     0    11     1     3
 -2.9345657243892811E+00 a       254     0    11     1     4
 -2.3421606449336645E+00 a       255     0    11     1     5
 -1.4652500180275139E+00 a       256     0    11     1     6
  4.7782412448774131E-01 a       257     0    11     1     7
  5.5879133187191838E+00 a       258     0    11     1     8
 -4.0670779725438670E+00 a       259     0    11     1     9
  1.6152593545893830E+00 a       260     0    11     1    10
 -1.6775054747621529E+00 a       261     0    11     1    11
  4.0135031930878258E+00 a       262     0    11     1    12
  6.3883152449977318E+00 a       263     0    11     1    13
 -1.6686826074866554E+00 a       264     0    11     1    14
 -1.4478254784548252E+00 a       265     0    11     1    15
  4.0928838751299201E+00 a       266     0    11     1    16
  6.6483572452792794E+00 a       267     0    11     1    17
 -6.7745905433798292E-01 a       268     0    11     1    18
 -1.6140316263680610E-01 a       269     0    11     1    19
 -3.5311966767546976E+00 a       270     0    11     1    20
  1.0133855425005615E+01 a       271     0    11     1    21
 -3.0567505147082614E+00 a       272     0    11     1    22
  6.2127376050768102E-01 a       273     0    11     1    23
  1.3777798900480553E+00 a       274     0    11     1    24
  1.1328123801216030E+00 a       275     0    11     1    25
 -2.9113568658376829E+00 a       276     0    12     1     1
  2.8770007138978442E+00 a       277     0    12     1     2
 -2.8036477191851308E+00 a       278     0    12     1     3
 -3.4774322352564240E+00 a       279     0    12     1     4
  2.3898409703862846E+00 a       280     0    12     1     5
  6.1811364726842823E-02 a       281     0    12     1     6
