################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4425689372368073E-01 a       380     0    16     1     5
 -1.1309297199848907E+00 a       381     0    16     1     6
 -2.2405381789465499E+00 a       382     0    16     1     7
 -1.0737228898539397E+00 a       383     0    16     1     8
 -5.1711165153238936E-01 a       384     0    16     1     9
 -1.1256717495290902E+00 a       385     0    16     1    10
 -1.3532775422734014E+00 a       386     0    16     1    11
 -2.5139518568585756E-01 a       387     0    16     1    12
  1.1853170652832841E+00 a       388     0    16     1    13
 -9.1390294937664851E-01 a       389     0    16     1    14
 -9.1785839464267460E-01 a       390     0    16     1    15
 -2.2727559855895732E-01 a       391     0    16     1    16
 -2.2270707594895236E+00 a       392     0    16     1    17
  2.0597825168647605E+00 a       393     0    16     1    18
 -5.8941581658670672E-01 a       394     0    16     1    19
 -5.0977486796807203E-01 a       395     0    16     1    20
  5.1690697146001996E-01 a       396     0    16     1    21
  2.8039850310514042E-01 a       397     0    16     1    22
  6.4637938599425815E-01 a       398     0    16     1    23
 -1.0335643515162529E+00 a       399     0    16     1    24
 -1.9976817503119615E+00 a       400     0    16     1    25
 -1.7292695871577060E+00 a       401     0    17     1     1
  4.5166224610606398E-01 a       402     0    17     1     2
 -5.9634803430304686E+00 a       403     0    17     1     3
  6.7719142625028566E+00 a       404     0    17     1     4
  1.7894981686933997E+00 a       405     0    17     1     5
 -1.1037505917516526E+01 a       406     0    17     1     6
  4.5526763208194714E+00 a       407     0    17     1     7
 -7.5295349441339487E-01 a       408     0    17     1     8
 -2.1717696321109043E+00 a       409     0    17     1     9
  3.6877722249866012E+00 a       410     0    17     1    10
 -1.4722960910830730E+01 a       411     0    17     1    11
 -2.8879693217329927E+00 a       412     0    17     1    12
  4.8226621977229254E+00 a       413     0    17     1    13
  9.1866832657557325E+00 a       414     0    17     1    14
  1.5198287052369595E+00 a       415     0    17     1    15
 -4.5178517592028555E+00 a       416     0    17     1    16
 -4.5123842279282549E+00 a       417     0    17     1    17
  1.3623165574990689E-01 a       418     0    17     1    18
  3.2140801901162828E+00 a       419     0    17     1    19
 -9.6858708790279902E-01 a       420     0    17     1    20
 -4.8598004417660299E+00 a       421     0    17     1    21
 -8.9622654748798339E-02 a       422     0    17     1    22
 -2.2306745864524222E+00 a       423     0    17     1    23
 -1.7530639631820723E+01 a       424     0    17     1    24
  2.4182787920478188E+00 a       425     0    17     1    25
  5.0758484887324391E+00 a       426     0    18     1     1
 -2.7501577561670794E+00 a       427     0    18     1     2
  3.4547936172646971E+00 a       428     0    18     1     3
 -3.7905702723654615E+00 a       429     0    18     1     4
 -2.2460514666037628E+00 a       430     0    18     1     5
  4.8446997969623524E+00 a       431     0    18     1     6
 -1.8288488323556007E+00 a       432     0    18     1     7
  4.1321295982868316E+00 a       433     0    18     1     8
 -3.3317404284861887E+00 a       434     0    18     1     9
 -2.1329418799261970E+00 a       435     0    18     1    10
  7.0880285235302516E+00 a       436     0    18     1    11
  4.1926074950651904E+00 a       437     0    18     1    12
 -7.3792287150609925E-01 a       438     0    18     1    13
 -3.9015859854192949E+00 a       439     0    18     1    14
  3.9587047524621934E+00 a       440     0    18     1    15
  3.4185793389650367E+00 a       441     0    18     1    16
  5.6644361296142716E+00 a       442     0    18     1    17
  3.0418465576623849E-01 a       443     0    18     1    18
 -4.1819986867591759E+00 a       444     0    18     1    19
 -4.7468590970872944E+00 a       445     0    18     1    20
 -6.0634161146837720E+00 a       446     0    18     1    21
 -2.0816461170569958E+00 a       447     0    18     1    22
  2.0985989603128004E+00 a       448     0    18     1    23
  9.3133641346521241E+00 a       449     0    18     1    24
  5.4994819655124729E+00 a       450     0    18     1    25
 -1.9723039464503763E+01 a       451     0    19     1     1
 -5.6445756815995496E-01 a       452     0    19     1     2
 -5.7411465300809095E+00 a       453     0    19     1     3
 -3.0038627198720782E+00 a       454     0    19     1     4
 -1.7268048377912830E+01 a       455     0    19     1     5
  1.8181224781854852E+00 a       456     0    19     1     6
 -1.7142739915021143E+00 a       457     0    19     1     7
  7.3714094093219797E+00 a       458     0    19     1     8
 -3.9559129264963673E+00 a       459     0    19     1     9
 -8.7953363286949333E+00 a       460     0    19     1    10
  8.4876109774753115E+00 a       461     0    19     1    11
 -7.1862145506121298E+00 a       462     0    19     1    12
  8.6765059771421083E+00 a       463     0    19     1    13
  2.0506383693298787E+01 a       464     0    19     1    14
  3.1722952737003350E+01 a       465     0    19     1    15
 -2.0168963239423658E+01 a       466     0    19     1    16
  5.9149159234979445E+00 a       467     0    19     1    17
 -8.5496376457904937E+00 a       468     0    19     1    18
  1.4945630248006342E+01 a       469     0    19     1    19
  7.9095372182937682E+00 a       470     0    19     1    20
  1.2327505425322755E+01 a       471     0    19     1    21
 -6.8513071112089330E+00 a       472     0    19     1    22
  3.9271490803154845E+00 a       473     0    19     1    23
  1.3195319910867660E+01 a       474     0    19     1    24
 -1.7170325632412307E+01 a       475     0    19     1    25
  1.1277560668644600E-01 a       476     0    20     1     1
  5.3067350612238720E+00 a       477     0    20     1     2
 -7.3600727245288295E+00 a       478     0    20     1     3
  5.5297118867942139E+00 a       479     0    20     1     4
  8.5227602121418826E+00 a       480     0    20     1     5
 -6.8571956863357444E-02 a       481     0    20     1     6
  2.3771699009832536E+00 a       482     0    20     1     7
  1.1415964106573941E+00 a       483     0    20     1     8
  5.0424021769175740E+00 a       484     0    20     1     9
  5.0337629638122721E+00 a       485     0    20     1    10
 -1.1535683969581660E+00 a       486     0    20     1    11
  3.6995786072404071E+00 a       487     0    20     1    12
  8.5834728648214398E-01 a       488     0    20     1    13
 -5.0524282446671376E-01 a       489     0    20     1    14
 -1.1075880258287805E+01 a       490     0    20     1    15
  5.3540221697724624E+00 a       491     0    20     1    16
 -8.1283215413182202E+00 a       492     0    20     1    17
  7.2944859713076209E+00 a       493     0    20     1    18
 -1.2312015026321742E+01 a       494     0    20     1    19
 -8.7296717372072248E+00 a       495     0    20     1    20
 -9.6839169800955478E+00 a       496     0    20     1    21
  4.9615566287263366E+00 a       497     0    20     1    22
 -1.2224837524448432E+01 a       498     0    20     1    23
 -7.0276928290736489E+00 a       499     0    20     1    24
  1.3114777222417430E+01 a       500     0    20     1    25
  6.0219543047396296E-01 a       501     0    21     1     1
  4.7018749742462393E+00 a       502     0    21     1     2
 -1.8271778565433214E+00 a       503     0    21     1     3
 -8.3411033182321537E-01 a       504     0    21     1     4
 -1.4356108378047550E+00 a       505     0    21     1     5
  2.5630103714946526E+00 a       506     0    21     1     6
 -3.6822461496392717E-01 a       507     0    21     1     7
  3.3843416857539550E+00 a       508     0    21     1     8
  1.9473215515365823E+00 a       509     0    21     1     9
  8.7540812868060439E-02 a       510     0    21     1    10
  4.7803718042521908E+00 a       511     0    21     1    11
 -3.0101878775818763E-01 a       512     0    21     1    12
  1.0358249566591811E+00 a       513     0    21     1    13
 -6.4342321099885569E-01 a       514     0    21     1    14
 -5.3090945035658543E-01 a       515     0    21     1    15
  7.4291728572399329E-01 a       516     0    21     1    16
  3.7179357563608888E+00 a       517     0    21     1    17
  1.2401787896302776E+00 a       518     0    21     1    18
 -2.6756688123227237E+00 a       519     0    21     1    19
 -1.3820101278468615E+00 a       520     0    21     1    20
