################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.8306064106603142E-01 a       275     0    11     1    25
  3.1548632555065717E+00 a       276     0    12     1     1
 -4.6206002916186915E+00 a       277     0    12     1     2
 -5.5667273169587874E+00 a       278     0    12     1     3
  9.1851065899094542E-01 a       279     0    12     1     4
  8.6949128443758628E-02 a       280     0    12     1     5
 -8.9720759941206456E+00 a       281     0    12     1     6
 -1.5224768788983047E+00 a       282     0    12     1     7
  1.3304033326250371E+00 a       283     0    12     1     8
  2.0343804734525933E-01 a       284     0    12     1     9
  2.2638552469729829E+00 a       285     0    12     1    10
  3.2879132270930818E+00 a       286     0    12     1    11
 -3.1061842651501816E+00 a       287     0    12     1    12
 -9.5604355969583370E+00 a       288     0    12     1    13
 -4.3740092606355478E+00 a       289     0    12     1    14
  6.0871651698956208E-01 a       290     0    12     1    15
  8.7277197600290113E-01 a       291     0    12     1    16
 -1.2257890459277387E+01 a       292     0    12     1    17
 -4.9431300264887410E+00 a       293     0    12     1    18
 -1.3528217175388519E+00 a       294     0    12     1    19
  2.6715451766599002E-01 a       295     0    12     1    20
  4.4064546161213691E+00 a       296     0    12     1    21
  9.8715969392014236E-01 a       297     0    12     1    22
  5.2716280706774601E+00 a       298     0    12     1    23
 -3.2532482096068747E+00 a       299     0    12     1    24
  2.1408432999833997E+00 a       300     0    12     1    25
 -9.4413066839733939E-01 a       301     0    13     1     1
  2.2884246999740565E+00 a       302     0    13     1     2
  1.2413036193660942E+00 a       303     0    13     1     3
 -2.8197208431581609E+00 a       304     0    13     1     4
 -1.4833881009856281E-01 a       305     0    13     1     5
 -2.6654799028395066E+00 a       306     0    13     1     6
 -8.8576816543755529E-03 a       307     0    13     1     7
  1.9542966381059383E+00 a       308     0    13     1     8
 -8.8013062143519061E-02 a       309     0    13     1     9
 -1.8217644441920380E+00 a       310     0    13     1    10
  8.7497431950374260E-01 a       311     0    13     1    11
