################################################################################
# Atomic force comparison (ordered by atom index).
################################################################################
# Col  Name   Description
################################################################################
# 1    fx     Force in x direction.
# 2    fy     Force in y direction.
# 3    fz     Force in z direction.
# 4    fxRef  Reference force in x direction.
# 5    fyRef  Reference force in y direction.
# 6    fzRef  Reference force in z direction.
# 7    fxDiff Difference between reference and NNP force in x dir.
# 8    fyDiff Difference between reference and NNP force in y dir.
# 9    fzDiff Difference between reference and NNP force in z dir.
########################################################################################################################################################
#              1                2                3                4                5                6                7                8                9
#             fx               fy               fz            fxRef            fyRef            fzRef           fxDiff           fyDiff           fzDiff
########################################################################################################################################################
  1.28969243E-02  -7.51603317E-03   1.59210483E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.28969243E-02   7.51603317E-03  -1.59210483E-02
  1.44902269E-02  -8.73939692E-03   1.23489640E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.44902269E-02   8.73939692E-03  -1.23489640E-03
 -8.41432528E-03   9.77257411E-03  -1.03778928E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.41432528E-03  -9.77257411E-03   1.03778928E-02
 -3.33436471E-03   3.33459831E-04   4.65288334E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.33436471E-03  -3.33459831E-04  -4.65288334E-03
  2.47277654E-03  -8.06817040E-04  -3.04637373E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.47277654E-03   8.06817040E-04   3.04637373E-03
 -6.27995803E-03   2.70376294E-03  -5.18496675E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.27995803E-03  -2.70376294E-03   5.18496675E-03
  4.96761602E-05  -6.42280225E-03   6.06144593E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.96761602E-05   6.42280225E-03  -6.06144593E-03
 -5.27403484E-03  -7.50290927E-03   1.57177978E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.27403484E-03   7.50290927E-03  -1.57177978E-02
  1.74681414E-03  -4.89876862E-03  -1.41423562E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.74681414E-03   4.89876862E-03   1.41423562E-03
  5.80559437E-03   9.46410638E-03  -1.69029394E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.80559437E-03  -9.46410638E-03   1.69029394E-02
 -9.04604611E-03   3.36367156E-02   1.01321320E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   9.04604611E-03  -3.36367156E-02  -1.01321320E-03
  3.78545545E-03  -2.87744125E-02   4.38560814E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.78545545E-03   2.87744125E-02  -4.38560814E-04
  6.94525259E-03  -5.87100999E-04  -6.28047265E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.94525259E-03   5.87100999E-04   6.28047265E-03
  1.09997596E-02  -1.75087799E-02  -1.90462072E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.09997596E-02   1.75087799E-02   1.90462072E-02
 -2.14946179E-02   7.36895993E-04   3.08710215E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.14946179E-02  -7.36895993E-04  -3.08710215E-02
  1.05918170E-02   1.39553056E-02  -1.03594982E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.05918170E-02  -1.39553056E-02   1.03594982E-02
 -2.60554881E-02  -1.27006193E-02   4.16524470E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.60554881E-02   1.27006193E-02  -4.16524470E-03
  6.28783286E-03   1.43421709E-02  -1.90487338E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.28783286E-03  -1.43421709E-02   1.90487338E-03
  1.78382773E-02   2.65856720E-04   6.72454646E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.78382773E-02  -2.65856720E-04  -6.72454646E-04
  7.27188746E-04  -1.97200388E-03   1.94338535E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.27188746E-04   1.97200388E-03  -1.94338535E-03
  9.94554910E-04  -9.49318545E-03  -1.17010739E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.94554910E-04   9.49318545E-03   1.17010739E-04
 -7.42081643E-04   1.38812027E-02   2.44273516E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.42081643E-04  -1.38812027E-02  -2.44273516E-03
  1.34932016E-02   3.87523709E-03  -9.02532428E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.34932016E-02  -3.87523709E-03   9.02532428E-03
  2.06556812E-03  -1.79410587E-03   3.63089329E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.06556812E-03   1.79410587E-03  -3.63089329E-03
 -1.59263008E-02  -3.67999120E-03   3.97124017E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.59263008E-02   3.67999120E-03  -3.97124017E-03
  1.04816403E-02   1.13838516E-03   4.89189217E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.04816403E-02  -1.13838516E-03  -4.89189217E-03
  3.05714009E-03   6.61955940E-03   3.94669282E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.05714009E-03  -6.61955940E-03  -3.94669282E-03
 -1.05492831E-02  -8.47119518E-03  -5.79220763E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.05492831E-02   8.47119518E-03   5.79220763E-03
 -2.90623439E-03  -2.15331104E-03   1.11128800E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.90623439E-03   2.15331104E-03  -1.11128800E-02
  6.97420011E-03   2.02180742E-03  -7.84561845E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -6.97420011E-03  -2.02180742E-03   7.84561845E-03
  1.28916533E-03  -2.36043026E-03  -5.53735286E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.28916533E-03   2.36043026E-03   5.53735286E-03
 -3.11977550E-02   3.21825158E-03  -1.98476050E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.11977550E-02  -3.21825158E-03   1.98476050E-02
  2.38625592E-02   9.67550298E-03   1.33435257E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.38625592E-02  -9.67550298E-03  -1.33435257E-03
  8.34572936E-04  -1.05919097E-02   1.32527411E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.34572936E-04   1.05919097E-02  -1.32527411E-02
 -1.25782956E-02   1.37728819E-02   2.06557706E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.25782956E-02  -1.37728819E-02  -2.06557706E-02
  5.31032034E-03  -1.44256745E-02  -8.17776421E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.31032034E-03   1.44256745E-02   8.17776421E-03
 -2.80397617E-05   3.00328000E-03  -1.18043040E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.80397617E-05  -3.00328000E-03   1.18043040E-02
 -2.48040417E-02   2.33528514E-02   3.87233738E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.48040417E-02  -2.33528514E-02  -3.87233738E-03
 -1.11551193E-04   1.58221746E-02   9.90367413E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.11551193E-04  -1.58221746E-02  -9.90367413E-03
  2.76891718E-02  -3.48715255E-02  -1.66582238E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.76891718E-02   3.48715255E-02   1.66582238E-02
 -1.27691993E-02  -2.78571800E-03  -9.83100656E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.27691993E-02   2.78571800E-03   9.83100656E-03
  9.84629872E-03   1.26066367E-05   1.66967055E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.84629872E-03  -1.26066367E-05  -1.66967055E-02
  1.03296751E-02  -7.94854269E-03  -5.11900248E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.03296751E-02   7.94854269E-03   5.11900248E-03
  5.54156698E-02   5.64483489E-02  -5.06240273E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.54156698E-02  -5.64483489E-02   5.06240273E-02
 -4.72171517E-02  -5.27807560E-02   3.06211923E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.72171517E-02   5.27807560E-02  -3.06211923E-02
 -6.07352198E-03  -5.11936127E-03   2.03150466E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.07352198E-03   5.11936127E-03  -2.03150466E-02
 -2.04466023E-02   1.29967595E-02   1.16977208E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.04466023E-02  -1.29967595E-02  -1.16977208E-02
  4.40541509E-03  -6.57340221E-03  -1.03575713E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.40541509E-03   6.57340221E-03   1.03575713E-02
  1.34759947E-02  -4.49383692E-03   2.87279598E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.34759947E-02   4.49383692E-03  -2.87279598E-03
 -2.35442427E-02  -5.82495180E-02   1.79711839E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.35442427E-02   5.82495180E-02  -1.79711839E-02
  1.83605267E-02   1.60715325E-02   1.36249623E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.83605267E-02  -1.60715325E-02  -1.36249623E-02
 -1.91137025E-03   3.43954237E-02  -3.07539121E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.91137025E-03  -3.43954237E-02   3.07539121E-02
  1.97989521E-02  -7.84016643E-03  -1.11430871E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.97989521E-02   7.84016643E-03   1.11430871E-02
 -6.10710198E-03  -4.10854696E-03  -1.84470979E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.10710198E-03   4.10854696E-03   1.84470979E-03
 -1.19579963E-02   1.46459479E-02   9.86390385E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.19579963E-02  -1.46459479E-02  -9.86390385E-03
 -1.62766143E-02  -1.95925730E-02   9.36743860E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.62766143E-02   1.95925730E-02  -9.36743860E-03
  3.22117890E-03   1.80767509E-02   1.30282199E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.22117890E-03  -1.80767509E-02  -1.30282199E-03
  1.13844410E-02   1.29528821E-03  -7.40679579E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.13844410E-02  -1.29528821E-03   7.40679579E-03
  3.63144991E-02  -1.43030186E-02   2.24856709E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.63144991E-02   1.43030186E-02  -2.24856709E-02
 -1.85392860E-02   1.15926649E-02   6.39938808E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.85392860E-02  -1.15926649E-02  -6.39938808E-03
 -1.43925515E-02  -3.98945627E-04  -2.68037265E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.43925515E-02   3.98945627E-04   2.68037265E-02
 -2.82322030E-02   1.24683025E-03  -3.42323550E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.82322030E-02  -1.24683025E-03   3.42323550E-03
  5.02979101E-03  -7.02596519E-03  -7.29117380E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.02979101E-03   7.02596519E-03   7.29117380E-03
  1.14613235E-02  -3.81230932E-03   1.12306676E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.14613235E-02   3.81230932E-03  -1.12306676E-02
 -1.65360888E-02   3.05058892E-02  -6.29217852E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.65360888E-02  -3.05058892E-02   6.29217852E-03
  3.48676365E-03  -3.59636195E-03   4.54194473E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.48676365E-03   3.59636195E-03  -4.54194473E-03
  1.62502725E-02  -2.52311951E-02   8.49127439E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.62502725E-02   2.52311951E-02  -8.49127439E-03
  9.11391361E-03  -1.31539754E-02   3.06055190E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.11391361E-03   1.31539754E-02  -3.06055190E-04
 -3.88151935E-03   9.59988337E-03   4.17443071E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.88151935E-03  -9.59988337E-03  -4.17443071E-03
 -8.08967142E-03  -3.20505504E-03  -5.10440073E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.08967142E-03   3.20505504E-03   5.10440073E-03
  5.59415923E-03   8.96077995E-03   1.07025004E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.59415923E-03  -8.96077995E-03  -1.07025004E-02
 -1.10206503E-04  -3.28176294E-03  -1.91086896E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.10206503E-04   3.28176294E-03   1.91086896E-03
 -5.21621966E-03  -4.51696414E-03  -6.18196532E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.21621966E-03   4.51696414E-03   6.18196532E-03
  7.07611812E-03   1.77871386E-02  -6.85338896E-05   0.00000000E+00   0.00000000E+00   0.00000000E+00  -7.07611812E-03  -1.77871386E-02   6.85338896E-05
  1.58186098E-03   7.05671638E-03   3.69143066E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.58186098E-03  -7.05671638E-03  -3.69143066E-03
 -1.22884147E-02  -2.14797640E-02  -2.97048415E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.22884147E-02   2.14797640E-02   2.97048415E-03
 -1.38828236E-03   5.23625322E-03   8.05059760E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.38828236E-03  -5.23625322E-03  -8.05059760E-03
 -1.32640662E-02   1.67765554E-04   8.58363461E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.32640662E-02  -1.67765554E-04  -8.58363461E-04
  9.91025198E-03  -4.11519319E-05   9.73866744E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.91025198E-03   4.11519319E-05  -9.73866744E-04
 -5.32093859E-03  -7.27261779E-03   2.80414546E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.32093859E-03   7.27261779E-03  -2.80414546E-02
  1.36095959E-02   4.68519046E-03  -5.88888209E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.36095959E-02  -4.68519046E-03   5.88888209E-03
 -8.82116548E-03  -2.87819990E-03  -2.47147719E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.82116548E-03   2.87819990E-03   2.47147719E-02
 -4.11237285E-03   2.88788814E-02   2.61594755E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.11237285E-03  -2.88788814E-02  -2.61594755E-02
  1.88289155E-02  -1.10907687E-02  -8.39305628E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.88289155E-02   1.10907687E-02   8.39305628E-03
 -1.28655323E-02  -2.19294513E-02  -1.78186424E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.28655323E-02   2.19294513E-02   1.78186424E-02
  1.02034805E-02   8.37700280E-03  -3.55793048E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.02034805E-02  -8.37700280E-03   3.55793048E-02
 -6.14055576E-05   5.84280452E-03   1.87970721E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.14055576E-05  -5.84280452E-03  -1.87970721E-02
  1.52516756E-03  -1.17593303E-02   2.04953177E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.52516756E-03   1.17593303E-02  -2.04953177E-02
  1.44431342E-02   2.16644769E-02   2.61249250E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.44431342E-02  -2.16644769E-02  -2.61249250E-02
 -7.40070149E-03  -1.98726374E-02  -2.64599112E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.40070149E-03   1.98726374E-02   2.64599112E-03
 -4.85382758E-03  -2.34870854E-03  -2.02227964E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.85382758E-03   2.34870854E-03   2.02227964E-02
 -2.54415461E-02  -2.64111210E-02  -2.35040274E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.54415461E-02   2.64111210E-02   2.35040274E-02
  1.18219463E-02   2.36683975E-02   2.09100530E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.18219463E-02  -2.36683975E-02  -2.09100530E-02
  1.35715241E-02   1.37953856E-03   5.56315111E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.35715241E-02  -1.37953856E-03  -5.56315111E-03
  1.90207272E-02   4.85420603E-03  -2.28214175E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.90207272E-02  -4.85420603E-03   2.28214175E-02
 -1.39101827E-02  -8.05553393E-03   1.77202172E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.39101827E-02   8.05553393E-03  -1.77202172E-02
 -1.76164534E-03   2.22810821E-03   3.56001681E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.76164534E-03  -2.22810821E-03  -3.56001681E-03
 -1.21325337E-02   5.78144919E-02   1.26907587E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.21325337E-02  -5.78144919E-02  -1.26907587E-02
  1.39268831E-02  -5.65186425E-02  -1.74284666E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.39268831E-02   5.65186425E-02   1.74284666E-02
  8.05575581E-03  -7.05400291E-03  -1.94840470E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.05575581E-03   7.05400291E-03   1.94840470E-03
 -2.25147425E-02   6.37023060E-04  -1.07344020E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.25147425E-02  -6.37023060E-04   1.07344020E-03
 -1.75726249E-03  -2.85916503E-03  -1.67798363E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.75726249E-03   2.85916503E-03   1.67798363E-02
  2.32760025E-02   5.41610104E-03   1.31823562E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.32760025E-02  -5.41610104E-03  -1.31823562E-02
  2.11940125E-02   8.20492572E-03  -3.61204420E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.11940125E-02  -8.20492572E-03   3.61204420E-02
 -7.15632322E-03  -1.57297942E-02   1.70088518E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   7.15632322E-03   1.57297942E-02  -1.70088518E-02
 -1.40209516E-02   8.16415118E-03   1.82427526E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.40209516E-02  -8.16415118E-03  -1.82427526E-02
 -1.34564056E-02  -8.27747204E-03  -2.69290533E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.34564056E-02   8.27747204E-03   2.69290533E-02
  4.49031149E-03   2.04901769E-02   2.14540892E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.49031149E-03  -2.04901769E-02  -2.14540892E-02
  5.66593986E-03  -9.57401339E-03   7.17778683E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.66593986E-03   9.57401339E-03  -7.17778683E-03
  1.90946378E-02   1.61911533E-02   2.30159021E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.90946378E-02  -1.61911533E-02  -2.30159021E-03
 -1.15434651E-02  -5.21508511E-03  -7.71003668E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.15434651E-02   5.21508511E-03   7.71003668E-03
 -8.39721311E-04  -7.06893066E-03   7.77081923E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.39721311E-04   7.06893066E-03  -7.77081923E-03
 -4.63443955E-03  -7.95091408E-03  -1.64446043E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.63443955E-03   7.95091408E-03   1.64446043E-02
  5.41359786E-03  -7.18522245E-03   1.23226173E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.41359786E-03   7.18522245E-03  -1.23226173E-02
 -2.11695073E-03   1.05548545E-02   6.36029140E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.11695073E-03  -1.05548545E-02  -6.36029140E-03
  3.54806353E-02   2.91938460E-02   5.25010001E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.54806353E-02  -2.91938460E-02  -5.25010001E-03
 -3.33503638E-02  -2.74944463E-02  -1.04871581E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.33503638E-02   2.74944463E-02   1.04871581E-02
  2.02052048E-03  -4.07798673E-03   1.03446138E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.02052048E-03   4.07798673E-03  -1.03446138E-03
  1.45049024E-02  -4.05637969E-02   1.40169068E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.45049024E-02   4.05637969E-02  -1.40169068E-02
 -1.87023793E-02   7.32526076E-03  -8.45432197E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.87023793E-02  -7.32526076E-03   8.45432197E-03
  3.53476485E-03   3.12173072E-02  -5.04893800E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.53476485E-03  -3.12173072E-02   5.04893800E-03
 -2.87643402E-02   1.06944883E-02  -8.71410049E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.87643402E-02  -1.06944883E-02   8.71410049E-03
  1.80536344E-02  -1.52280865E-03   5.98483329E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.80536344E-02   1.52280865E-03  -5.98483329E-03
  4.72938983E-03   2.42778581E-03  -4.66910141E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.72938983E-03  -2.42778581E-03   4.66910141E-03
 -8.98560819E-03   6.00277781E-03   1.62174795E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.98560819E-03  -6.00277781E-03  -1.62174795E-02
 -6.36626425E-03  -3.63871357E-03  -7.04969161E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.36626425E-03   3.63871357E-03   7.04969161E-03
  1.11454765E-02   2.05739546E-03  -7.73917101E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.11454765E-02  -2.05739546E-03   7.73917101E-03
  1.07721209E-02   2.44981425E-02   1.67644490E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.07721209E-02  -2.44981425E-02  -1.67644490E-02
 -8.77989273E-03  -3.04633286E-02  -7.24901942E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.77989273E-03   3.04633286E-02   7.24901942E-03
 -2.15855958E-03   2.27673546E-03  -9.31471841E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.15855958E-03  -2.27673546E-03   9.31471841E-03
  2.04121844E-02   3.65876005E-02   4.92428578E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.04121844E-02  -3.65876005E-02  -4.92428578E-02
 -3.18587174E-02  -9.87800128E-03  -1.34123961E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   3.18587174E-02   9.87800128E-03   1.34123961E-02
  1.29646734E-02  -1.73369569E-02  -2.99749747E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.29646734E-02   1.73369569E-02   2.99749747E-02
 -1.06623275E-02  -6.98582911E-03  -3.35394092E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.06623275E-02   6.98582911E-03   3.35394092E-03
  2.13753986E-03  -6.07294894E-03   4.28936399E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.13753986E-03   6.07294894E-03  -4.28936399E-03
  9.20988380E-03   1.28705080E-02  -1.65171355E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -9.20988380E-03  -1.28705080E-02   1.65171355E-03
  1.65852532E-02   4.69261734E-02  -1.25036700E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.65852532E-02  -4.69261734E-02   1.25036700E-02
 -4.01939353E-03  -3.84507082E-03   7.29557360E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.01939353E-03   3.84507082E-03  -7.29557360E-03
 -1.66583070E-02  -4.78558962E-02  -5.79981288E-05   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.66583070E-02   4.78558962E-02   5.79981288E-05
  4.94229398E-03   2.05262569E-02  -1.46274492E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.94229398E-03  -2.05262569E-02   1.46274492E-04
 -6.69444622E-03  -3.30851926E-02   1.70647866E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.69444622E-03   3.30851926E-02  -1.70647866E-02
 -5.66682932E-04   1.14773769E-02  -1.20049040E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.66682932E-04  -1.14773769E-02   1.20049040E-02
 -4.43792061E-03  -2.70844635E-02   1.40612170E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   4.43792061E-03   2.70844635E-02  -1.40612170E-02
 -1.23334867E-03   1.24950077E-02  -8.27245241E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.23334867E-03  -1.24950077E-02   8.27245241E-03
  4.86064632E-03   1.94805409E-02  -9.53171072E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -4.86064632E-03  -1.94805409E-02   9.53171072E-03
  8.20854420E-03   8.66551570E-03   8.41102705E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -8.20854420E-03  -8.66551570E-03  -8.41102705E-04
  5.08918361E-03  -1.22870155E-02  -3.74486503E-04   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.08918361E-03   1.22870155E-02   3.74486503E-04
 -1.02607430E-02  -4.27009239E-03   1.32244711E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.02607430E-02   4.27009239E-03  -1.32244711E-03
 -5.47396110E-03   1.02638812E-02  -2.94285424E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   5.47396110E-03  -1.02638812E-02   2.94285424E-03
 -2.08717769E-05  -1.23786240E-02  -4.11531040E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.08717769E-05   1.23786240E-02   4.11531040E-03
  1.13387134E-03   4.02881220E-03   2.60766539E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.13387134E-03  -4.02881220E-03  -2.60766539E-03
  1.37120882E-02  -1.53221723E-02   4.22443245E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.37120882E-02   1.53221723E-02  -4.22443245E-02
 -2.70350314E-03   9.47544567E-04  -3.02788162E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   2.70350314E-03  -9.47544567E-04   3.02788162E-02
 -1.34664389E-02   9.35311729E-03  -7.14699584E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.34664389E-02  -9.35311729E-03   7.14699584E-03
  1.30259242E-02  -9.42843349E-04  -2.13480870E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -1.30259242E-02   9.42843349E-04   2.13480870E-02
 -8.25457793E-03  -3.57576916E-03   1.24102299E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00   8.25457793E-03   3.57576916E-03  -1.24102299E-02
 -6.65393535E-03   1.63642118E-03   9.08519924E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   6.65393535E-03  -1.63642118E-03  -9.08519924E-03
 -1.90318653E-03  -2.11769097E-02   6.39009493E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.90318653E-03   2.11769097E-02  -6.39009493E-03
  3.69981772E-03   9.51575756E-03   2.94117167E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -3.69981772E-03  -9.51575756E-03  -2.94117167E-03
  2.41048375E-03   8.33541349E-03  -9.42825169E-03   0.00000000E+00   0.00000000E+00   0.00000000E+00  -2.41048375E-03  -8.33541349E-03   9.42825169E-03
  5.46803080E-05  -9.35110784E-03  -2.83176953E-02   0.00000000E+00   0.00000000E+00   0.00000000E+00  -5.46803080E-05   9.35110784E-03   2.83176953E-02
