################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -5.6639660375901961E+00 a       211     0     9     1    11
 -2.9075879620996070E+00 a       212     0     9     1    12
  1.5517935077505914E+01 a       213     0     9     1    13
 -8.6875443771590479E+00 a       214     0     9     1    14
 -8.3602648951318699E+00 a       215     0     9     1    15
  1.1441897950352806E+00 a       216     0     9     1    16
  7.4517267502107787E+00 a       217     0     9     1    17
 -2.3178467386474018E+00 a       218     0     9     1    18
 -3.3873100323811309E+00 a       219     0     9     1    19
  4.2213391803332643E+00 a       220     0     9     1    20
  3.2557520004828127E+01 a       221     0     9     1    21
 -1.0445819033121452E+01 a       222     0     9     1    22
 -3.2336088930463807E+00 a       223     0     9     1    23
 -7.4503943149726135E+00 a       224     0     9     1    24
  5.2493887046244083E+00 a       225     0     9     1    25
  8.1903336680420349E+00 a       226     0    10     1     1
  4.5842881544518006E+00 a       227     0    10     1     2
 -1.7205390301623261E+01 a       228     0    10     1     3
  1.7195071799470860E+01 a       229     0    10     1     4
 -4.7734043801063466E+00 a       230     0    10     1     5
 -9.5630769245480245E+00 a       231     0    10     1     6
  7.3726980803894540E+00 a       232     0    10     1     7
 -1.0483663532546268E+00 a       233     0    10     1     8
  1.1333176841046793E+00 a       234     0    10     1     9
  1.2220104677503778E+01 a       235     0    10     1    10
 -1.0811074852604579E+00 a       236     0    10     1    11
  2.9968488474210009E+00 a       237     0    10     1    12
  1.0293282113106763E+00 a       238     0    10     1    13
 -1.5450626760281714E+00 a       239     0    10     1    14
 -1.8519947881834007E+01 a       240     0    10     1    15
  1.7144212496276507E+00 a       241     0    10     1    16
  1.4454676333591873E+01 a       242     0    10     1    17
 -2.7518060210056778E+00 a       243     0    10     1    18
  2.1589086262897967E+00 a       244     0    10     1    19
 -2.5486347935573583E+00 a       245     0    10     1    20
  1.0521025343396600E+01 a       246     0    10     1    21
 -7.6982554447584297E+00 a       247     0    10     1    22
 -8.0279321368706746E+00 a       248     0    10     1    23
 -5.7616214897800777E+00 a       249     0    10     1    24
 -4.6033541213474272E-01 a       250     0    10     1    25
  4.3286048970989333E-01 a       251     0    11     1     1
  5.1221326522292463E+00 a       252     0    11     1     2
  8.7455416360479603E+00 a       253     0    11     1     3
 -6.3389568102364535E+00 a       254     0    11     1     4
 -2.8789613254666996E-01 a       255     0    11     1     5
  4.3424306698696329E+00 a       256     0    11     1     6
  4.1484192750102716E-01 a       257     0    11     1     7
  1.2605271978286083E+00 a       258     0    11     1     8
 -2.6860930912726331E+00 a       259     0    11     1     9
 -1.2180179029827294E+00 a       260     0    11     1    10
  1.9624915029893477E+00 a       261     0    11     1    11
 -4.4576482844116971E-01 a       262     0    11     1    12
 -8.2117326876093202E+00 a       263     0    11     1    13
  4.3290327378265072E+00 a       264     0    11     1    14
  1.8244558667038537E+00 a       265     0    11     1    15
 -2.9789169542436231E+00 a       266     0    11     1    16
 -2.2435882452110536E+00 a       267     0    11     1    17
  3.2201558090276650E+00 a       268     0    11     1    18
  6.2651457548201628E-01 a       269     0    11     1    19
 -1.7093384204351367E+00 a       270     0    11     1    20
 -1.2879588924752571E+01 a       271     0    11     1    21
  6.4217378525283229E+00 a       272     0    11     1    22
 -2.6665789429683469E+00 a       273     0    11     1    23
  5.0158983994776243E+00 a       274     0    11     1    24
 -3.1189133011457999E+00 a       275     0    11     1    25
  1.2623600009800999E+00 a       276     0    12     1     1
  5.7008836146588093E-01 a       277     0    12     1     2
  5.7095392459165497E+00 a       278     0    12     1     3
 -1.5271227282995460E+01 a       279     0    12     1     4
 -4.9466090681058210E+00 a       280     0    12     1     5
  8.3906770452802248E-01 a       281     0    12     1     6
  6.7213132712341050E-01 a       282     0    12     1     7
 -1.8732640646812515E-01 a       283     0    12     1     8
 -2.4573227163880351E+00 a       284     0    12     1     9
 -8.8485927003337341E+00 a       285     0    12     1    10
 -4.3698127422135880E+00 a       286     0    12     1    11
 -5.6219088129101547E+00 a       287     0    12     1    12
 -5.1591933294283603E+00 a       288     0    12     1    13
 -5.9789868022798065E-02 a       289     0    12     1    14
 -3.0459519348936559E+00 a       290     0    12     1    15
 -7.4941909999607326E+00 a       291     0    12     1    16
  4.9133239949868662E-01 a       292     0    12     1    17
  1.0093112447707078E+01 a       293     0    12     1    18
 -6.1662105319265708E+00 a       294     0    12     1    19
 -3.7829723474986054E+00 a       295     0    12     1    20
  3.1862318242885110E+00 a       296     0    12     1    21
  8.5418909667231357E+00 a       297     0    12     1    22
  3.3837164798407211E+00 a       298     0    12     1    23
 -2.1380300704143647E+00 a       299     0    12     1    24
  3.4528814425422900E+00 a       300     0    12     1    25
  1.1489734517474028E+00 a       301     0    13     1     1
 -2.1267151903486363E+00 a       302     0    13     1     2
 -3.3259250484129455E+00 a       303     0    13     1     3
 -7.3219928984566618E-01 a       304     0    13     1     4
  1.7581778913229509E-01 a       305     0    13     1     5
 -1.5700088544102222E+00 a       306     0    13     1     6
  1.6763845921593417E+00 a       307     0    13     1     7
 -4.4346303874096158E+00 a       308     0    13     1     8
  8.8783629720329285E-02 a       309     0    13     1     9
  1.1124047078882013E+00 a       310     0    13     1    10
  3.4738505618716969E-01 a       311     0    13     1    11
 -1.5862375694783353E+00 a       312     0    13     1    12
  2.0370543433434349E+00 a       313     0    13     1    13
  2.4380676215540961E-02 a       314     0    13     1    14
 -3.1728637606735139E+00 a       315     0    13     1    15
 -7.0397522073720187E-01 a       316     0    13     1    16
  3.3521792284378432E-01 a       317     0    13     1    17
 -8.3313881948209758E+00 a       318     0    13     1    18
 -1.5181031587566127E+00 a       319     0    13     1    19
  6.2394383914396623E-01 a       320     0    13     1    20
  3.9097996217068842E+00 a       321     0    13     1    21
 -2.8308582561986855E+00 a       322     0    13     1    22
  4.2982376700916730E-01 a       323     0    13     1    23
 -3.3262117088873877E+00 a       324     0    13     1    24
 -8.5548589694356858E-01 a       325     0    13     1    25
  2.4862243410393639E-01 a       326     0    14     1     1
 -4.4769921568976159E+00 a       327     0    14     1     2
 -2.4836468786854762E+00 a       328     0    14     1     3
  7.4548282129057322E+00 a       329     0    14     1     4
 -1.4634596581163892E+00 a       330     0    14     1     5
 -1.3254101868973938E+00 a       331     0    14     1     6
  2.1967281622398387E+00 a       332     0    14     1     7
 -4.3191449103667146E-01 a       333     0    14     1     8
 -1.3099849976053776E-01 a       334     0    14     1     9
  3.1337490265810981E+00 a       335     0    14     1    10
  8.2123647933500021E-01 a       336     0    14     1    11
  1.1670226158933561E+00 a       337     0    14     1    12
  6.3589352223730217E-02 a       338     0    14     1    13
 -8.6673042352352969E-01 a       339     0    14     1    14
 -2.3557192083249583E+00 a       340     0    14     1    15
  6.1013586725509841E+00 a       341     0    14     1    16
  2.2829940677626759E+00 a       342     0    14     1    17
 -3.4933724392048955E+00 a       343     0    14     1    18
 -8.0140236106490348E-01 a       344     0    14     1    19
 -6.5485251517256027E-01 a       345     0    14     1    20
  1.0694579478411339E+00 a       346     0    14     1    21
 -4.6953404276038588E+00 a       347     0    14     1    22
 -1.6947909701971959E+00 a       348     0    14     1    23
 -3.4634716268010486E+00 a       349     0    14     1    24
 -1.1779479226146112E+00 a       350     0    14     1    25
  8.6592884420922434E-01 a       351     0    15     1     1
  3.3179645831916349E-01 a       352     0    15     1     2
  1.6720163064536193E+00 a       353     0    15     1     3
  5.7476156401047644E+00 a       354     0    15     1     4
 -6.6640415503474382E-01 a       355     0    15     1     5
  7.0397896433949569E-01 a       356     0    15     1     6
 -5.5953705926410835E-01 a       357     0    15     1     7
  2.4113956558183842E+00 a       358     0    15     1     8
  1.8038647476260912E+00 a       359     0    15     1     9
 -6.8039879592382224E-02 a       360     0    15     1    10
  7.2081354224344521E-03 a       361     0    15     1    11
  1.6815843469402660E+00 a       362     0    15     1    12
  4.2835773439409747E-01 a       363     0    15     1    13
  2.0552806679100626E+00 a       364     0    15     1    14
  3.9326263857126437E-01 a       365     0    15     1    15
 -9.6050282256540986E-01 a       366     0    15     1    16
 -7.0781140478460380E-01 a       367     0    15     1    17
  4.5006580029178487E+00 a       368     0    15     1    18
  4.8392899359137020E-01 a       369     0    15     1    19
 -2.8383546411832500E-01 a       370     0    15     1    20
  1.0415826752661674E+00 a       371     0    15     1    21
  1.3465679764126823E+00 a       372     0    15     1    22
  6.4092981389255377E-01 a       373     0    15     1    23
 -1.0728877868648683E+00 a       374     0    15     1    24
  8.7737460744682338E-01 a       375     0    15     1    25
  1.7944364520224818E-01 a       376     0    16     1     1
  2.5134750674514144E+00 a       377     0    16     1     2
  1.8448763471931500E+00 a       378     0    16     1     3
  6.2894567361143929E+00 a       379     0    16     1     4
 -4.2515327722702709E+00 a       380     0    16     1     5
 -1.3520813901872233E+00 a       381     0    16     1     6
  4.2317110659428792E-01 a       382     0    16     1     7
  1.3609727424549070E+00 a       383     0    16     1     8
 -1.4935045308968282E+00 a       384     0    16     1     9
 -1.0110411862200672E+00 a       385     0    16     1    10
 -1.5006632749029825E+00 a       386     0    16     1    11
 -4.8016084386371660E-01 a       387     0    16     1    12
  1.0712574338130496E+00 a       388     0    16     1    13
 -1.1762053433937658E+00 a       389     0    16     1    14
 -2.9182488790781327E+00 a       390     0    16     1    15
 -2.0369617360161181E+00 a       391     0    16     1    16
 -8.4716537525804991E-01 a       392     0    16     1    17
  2.6923448175745324E+00 a       393     0    16     1    18
 -2.7490867731713338E+00 a       394     0    16     1    19
 -3.9288968533070917E-01 a       395     0    16     1    20
  3.9116528597415035E+00 a       396     0    16     1    21
  1.4458515201628557E+00 a       397     0    16     1    22
  1.4281635781756770E+00 a       398     0    16     1    23
 -6.7906756908816479E-01 a       399     0    16     1    24
  1.0251506608690502E+00 a       400     0    16     1    25
 -2.7149580565490924E-02 a       401     0    17     1     1
 -4.7523541654500141E+00 a       402     0    17     1     2
 -1.0028638110721896E+01 a       403     0    17     1     3
  2.2224153169623571E+00 a       404     0    17     1     4
  5.4942640755327909E+00 a       405     0    17     1     5
  4.0114927105197564E+00 a       406     0    17     1     6
  7.9279722549643594E+00 a       407     0    17     1     7
 -2.9885417320409524E+00 a       408     0    17     1     8
 -4.4543237708759511E+00 a       409     0    17     1     9
  1.2419299441463068E+01 a       410     0    17     1    10
 -7.2768103291290176E-01 a       411     0    17     1    11
 -9.2291373089451394E+00 a       412     0    17     1    12
  7.2901467524170265E+00 a       413     0    17     1    13
  3.7104323914154169E+00 a       414     0    17     1    14
  1.1489837577206151E+01 a       415     0    17     1    15
 -1.4481902192180824E+01 a       416     0    17     1    16
  1.1240003722773972E+01 a       417     0    17     1    17
  1.1507850766476864E+01 a       418     0    17     1    18
 -5.7096449181484026E+00 a       419     0    17     1    19
 -5.9734111799456890E+00 a       420     0    17     1    20
 -6.7429838508875062E-01 a       421     0    17     1    21
 -1.2161232489080927E+01 a       422     0    17     1    22
  7.7157688354613674E+00 a       423     0    17     1    23
 -1.5863314330087146E+00 a       424     0    17     1    24
  2.3491056601289517E+00 a       425     0    17     1    25
  8.0771005249644876E+00 a       426     0    18     1     1
 -2.2668019996499349E+00 a       427     0    18     1     2
  1.0688485440084248E+01 a       428     0    18     1     3
 -1.0937953596318464E+00 a       429     0    18     1     4
  4.6280658659724692E+00 a       430     0    18     1     5
 -4.7441040552512774E+00 a       431     0    18     1     6
 -3.8326980546849216E+00 a       432     0    18     1     7
 -2.4587600588055918E+00 a       433     0    18     1     8
  1.4977437866082930E+00 a       434     0    18     1     9
 -9.4341191419055797E+00 a       435     0    18     1    10
 -4.0800479783724732E+00 a       436     0    18     1    11
  2.9429933836357969E+00 a       437     0    18     1    12
 -1.7164017484124785E+00 a       438     0    18     1    13
 -2.3500726587666989E+00 a       439     0    18     1    14
 -6.2468797987051872E+00 a       440     0    18     1    15
  1.1315382737661171E+01 a       441     0    18     1    16
 -1.3294296082835334E+01 a       442     0    18     1    17
 -7.7230251200906528E+00 a       443     0    18     1    18
  5.5821254306514234E+00 a       444     0    18     1    19
 -6.1081517246600212E+00 a       445     0    18     1    20
  5.4393455622094509E+00 a       446     0    18     1    21
  5.1507661931432089E+00 a       447     0    18     1    22
 -4.2088983684866301E+00 a       448     0    18     1    23
 -1.1712643252622534E+00 a       449     0    18     1    24
 -1.4141616576768676E+00 a       450     0    18     1    25
 -2.5713476545332932E+00 a       451     0    19     1     1
 -3.2073545009496698E+01 a       452     0    19     1     2
  2.9766003026071064E+00 a       453     0    19     1     3
 -4.0833045371064332E+00 a       454     0    19     1     4
  3.4327799331801900E+00 a       455     0    19     1     5
